alt,n_bands,delta,method,bet,allocation,stopping_time,sample_size,run_time
0.6994736842105264,1,0.0,lcb,agrapa,predictable_kelly,,,11.032344341278076
0.6994736842105264,3,0.0,lcb,agrapa,predictable_kelly,,,11.032344341278076
0.6994736842105264,10,0.0,lcb,agrapa,predictable_kelly,,,11.032344341278076
0.6994736842105264,100,0.0,lcb,agrapa,predictable_kelly,,,11.032344341278076
0.6994736842105264,500,0.0,lcb,agrapa,predictable_kelly,,,11.032344341278076
0.6994736842105264,1,0.0,lcb,agrapa,greedy_kelly,,,11.032344341278076
0.6994736842105264,3,0.0,lcb,agrapa,greedy_kelly,,,11.032344341278076
0.6994736842105264,10,0.0,lcb,agrapa,greedy_kelly,,,11.032344341278076
0.6994736842105264,100,0.0,lcb,agrapa,greedy_kelly,,,11.032344341278076
0.6994736842105264,500,0.0,lcb,agrapa,greedy_kelly,,,11.032344341278076
0.6994736842105264,1,0.0,lcb,inverse,round_robin,30.0,30.0,0.3730504512786865
0.6994736842105264,3,0.0,lcb,inverse,round_robin,,,0.3730504512786865
0.6994736842105264,10,0.0,lcb,inverse,round_robin,,,0.3730504512786865
0.6994736842105264,100,0.0,lcb,inverse,round_robin,,,0.3730504512786865
0.6994736842105264,500,0.0,lcb,inverse,round_robin,,,0.3730504512786865
0.6994736842105264,1,0.0,lcb,inverse,predictable_kelly,,,0.3730504512786865
0.6994736842105264,3,0.0,lcb,inverse,predictable_kelly,,,0.3730504512786865
0.6994736842105264,10,0.0,lcb,inverse,predictable_kelly,,,0.3730504512786865
0.6994736842105264,100,0.0,lcb,inverse,predictable_kelly,,,0.3730504512786865
0.6994736842105264,500,0.0,lcb,inverse,predictable_kelly,,,0.3730504512786865
0.6994736842105264,1,0.0,lcb,inverse,greedy_kelly,,,0.3730504512786865
0.6994736842105264,3,0.0,lcb,inverse,greedy_kelly,,,0.3730504512786865
0.6994736842105264,10,0.0,lcb,inverse,greedy_kelly,,,0.3730504512786865
0.6994736842105264,100,0.0,lcb,inverse,greedy_kelly,,,0.3730504512786865
0.6994736842105264,500,0.0,lcb,inverse,greedy_kelly,,,0.3730504512786865
0.6994736842105264,1,0.5,uinnsm_product,fixed_predictable,round_robin,86.0,86.0,0.04806852340698242
0.6994736842105264,3,0.5,uinnsm_product,fixed_predictable,round_robin,86.0,86.0,0.13970160484313965
0.6994736842105264,10,0.5,uinnsm_product,fixed_predictable,round_robin,86.0,86.0,0.4625699520111084
0.6994736842105264,100,0.5,uinnsm_product,fixed_predictable,round_robin,86.0,86.0,4.611074686050415
0.6994736842105264,500,0.5,uinnsm_product,fixed_predictable,round_robin,86.0,86.0,23.146644353866577
0.6994736842105264,1,0.5,uinnsm_product,fixed_predictable,predictable_kelly,242.0,242.0,0.2363588809967041
0.6994736842105264,3,0.5,uinnsm_product,fixed_predictable,predictable_kelly,55.0,104.0,0.7023162841796875
0.6994736842105264,10,0.5,uinnsm_product,fixed_predictable,predictable_kelly,36.0,66.0,2.3447840213775635
0.6994736842105264,100,0.5,uinnsm_product,fixed_predictable,predictable_kelly,35.0,64.0,23.54060697555542
0.6994736842105264,500,0.5,uinnsm_product,fixed_predictable,predictable_kelly,35.0,64.0,118.14325189590454
0.6994736842105264,1,0.5,uinnsm_product,fixed_predictable,greedy_kelly,242.0,242.0,0.5287985801696777
0.6994736842105264,3,0.5,uinnsm_product,fixed_predictable,greedy_kelly,45.0,45.0,1.1523587703704834
0.6994736842105264,10,0.5,uinnsm_product,fixed_predictable,greedy_kelly,45.0,45.0,3.3310205936431885
0.6994736842105264,100,0.5,uinnsm_product,fixed_predictable,greedy_kelly,45.0,45.0,31.390054941177368
0.6994736842105264,500,0.5,uinnsm_product,fixed_predictable,greedy_kelly,45.0,45.0,156.8789222240448
0.6994736842105264,1,0.5,uinnsm_product,agrapa,round_robin,400.0,400.0,0.04822993278503418
0.6994736842105264,3,0.5,uinnsm_product,agrapa,round_robin,55.0,55.0,0.13946771621704102
0.6994736842105264,10,0.5,uinnsm_product,agrapa,round_robin,18.0,18.0,0.46037793159484863
0.6994736842105264,100,0.5,uinnsm_product,agrapa,round_robin,17.0,17.0,4.593837738037109
0.6994736842105264,500,0.5,uinnsm_product,agrapa,round_robin,17.0,17.0,22.96976613998413
0.6994736842105264,1,0.5,uinnsm_product,agrapa,predictable_kelly,400.0,400.0,0.23517179489135742
0.6994736842105264,3,0.5,uinnsm_product,agrapa,predictable_kelly,31.0,56.0,0.7058393955230713
0.6994736842105264,10,0.5,uinnsm_product,agrapa,predictable_kelly,21.0,36.0,2.3403003215789795
0.6994736842105264,100,0.5,uinnsm_product,agrapa,predictable_kelly,17.0,28.0,23.50196862220764
0.6994736842105264,500,0.5,uinnsm_product,agrapa,predictable_kelly,17.0,28.0,118.182941198349
0.6994736842105264,1,0.5,uinnsm_product,agrapa,greedy_kelly,400.0,400.0,0.5350918769836426
0.6994736842105264,3,0.5,uinnsm_product,agrapa,greedy_kelly,39.0,39.0,1.1733455657958984
0.6994736842105264,10,0.5,uinnsm_product,agrapa,greedy_kelly,19.0,19.0,3.341010332107544
0.6994736842105264,100,0.5,uinnsm_product,agrapa,greedy_kelly,17.0,17.0,31.654618501663208
0.6994736842105264,500,0.5,uinnsm_product,agrapa,greedy_kelly,17.0,17.0,156.7260980606079
0.6994736842105264,1,0.5,uinnsm_product,inverse,round_robin,31.0,31.0,0.03737783432006836
0.6994736842105264,3,0.5,uinnsm_product,inverse,round_robin,19.0,19.0,0.1066441535949707
0.6994736842105264,10,0.5,uinnsm_product,inverse,round_robin,16.0,16.0,0.3521089553833008
0.6994736842105264,100,0.5,uinnsm_product,inverse,round_robin,16.0,16.0,3.5097172260284424
0.6994736842105264,500,0.5,uinnsm_product,inverse,round_robin,15.0,15.0,17.505638122558594
0.6994736842105264,1,0.5,uinnsm_product,inverse,predictable_kelly,252.0,252.0,0.22544503211975098
0.6994736842105264,3,0.5,uinnsm_product,inverse,predictable_kelly,24.0,42.0,0.68929123878479
0.6994736842105264,10,0.5,uinnsm_product,inverse,predictable_kelly,16.0,26.0,2.256099224090576
0.6994736842105264,100,0.5,uinnsm_product,inverse,predictable_kelly,15.0,24.0,22.41131067276001
0.6994736842105264,500,0.5,uinnsm_product,inverse,predictable_kelly,15.0,24.0,112.21024084091187
0.6994736842105264,1,0.5,uinnsm_product,inverse,greedy_kelly,252.0,252.0,0.5192821025848389
0.6994736842105264,3,0.5,uinnsm_product,inverse,greedy_kelly,19.0,19.0,1.124967336654663
0.6994736842105264,10,0.5,uinnsm_product,inverse,greedy_kelly,16.0,16.0,3.2454049587249756
0.6994736842105264,100,0.5,uinnsm_product,inverse,greedy_kelly,16.0,16.0,30.391478538513184
0.6994736842105264,500,0.5,uinnsm_product,inverse,greedy_kelly,15.0,15.0,150.18652844429016
0.6994736842105264,1,0.5,lcb,fixed_predictable,round_robin,70.0,70.0,11.014470100402832
0.6994736842105264,3,0.5,lcb,fixed_predictable,round_robin,,,11.014470100402832
0.6994736842105264,10,0.5,lcb,fixed_predictable,round_robin,,,11.014470100402832
0.6994736842105264,100,0.5,lcb,fixed_predictable,round_robin,,,11.014470100402832
0.6994736842105264,500,0.5,lcb,fixed_predictable,round_robin,,,11.014470100402832
0.6994736842105264,1,0.5,lcb,fixed_predictable,predictable_kelly,,,11.014470100402832
0.6994736842105264,3,0.5,lcb,fixed_predictable,predictable_kelly,,,11.014470100402832
0.6994736842105264,10,0.5,lcb,fixed_predictable,predictable_kelly,,,11.014470100402832
0.6994736842105264,100,0.5,lcb,fixed_predictable,predictable_kelly,,,11.014470100402832
0.6994736842105264,500,0.5,lcb,fixed_predictable,predictable_kelly,,,11.014470100402832
0.6994736842105264,1,0.5,lcb,fixed_predictable,greedy_kelly,,,11.014470100402832
0.6994736842105264,3,0.5,lcb,fixed_predictable,greedy_kelly,,,11.014470100402832
0.6994736842105264,10,0.5,lcb,fixed_predictable,greedy_kelly,,,11.014470100402832
0.6994736842105264,100,0.5,lcb,fixed_predictable,greedy_kelly,,,11.014470100402832
0.6994736842105264,500,0.5,lcb,fixed_predictable,greedy_kelly,,,11.014470100402832
0.6994736842105264,1,0.5,lcb,agrapa,round_robin,31.0,31.0,11.032294750213623
0.6994736842105264,3,0.5,lcb,agrapa,round_robin,,,11.032294750213623
0.6994736842105264,10,0.5,lcb,agrapa,round_robin,,,11.032294750213623
0.6994736842105264,100,0.5,lcb,agrapa,round_robin,,,11.032294750213623
0.6994736842105264,500,0.5,lcb,agrapa,round_robin,,,11.032294750213623
0.6994736842105264,1,0.5,lcb,agrapa,predictable_kelly,,,11.032294750213623
0.6994736842105264,3,0.5,lcb,agrapa,predictable_kelly,,,11.032294750213623
0.6994736842105264,10,0.5,lcb,agrapa,predictable_kelly,,,11.032294750213623
0.6994736842105264,100,0.5,lcb,agrapa,predictable_kelly,,,11.032294750213623
0.6994736842105264,500,0.5,lcb,agrapa,predictable_kelly,,,11.032294750213623
0.6994736842105264,1,0.5,lcb,agrapa,greedy_kelly,,,11.032294750213623
0.6994736842105264,3,0.5,lcb,agrapa,greedy_kelly,,,11.032294750213623
0.6994736842105264,10,0.5,lcb,agrapa,greedy_kelly,,,11.032294750213623
0.6994736842105264,100,0.5,lcb,agrapa,greedy_kelly,,,11.032294750213623
0.6994736842105264,500,0.5,lcb,agrapa,greedy_kelly,,,11.032294750213623
0.6994736842105264,1,0.5,lcb,inverse,round_robin,30.0,30.0,0.37458324432373047
0.6994736842105264,3,0.5,lcb,inverse,round_robin,,,0.37458324432373047
0.6994736842105264,10,0.5,lcb,inverse,round_robin,,,0.37458324432373047
0.6994736842105264,100,0.5,lcb,inverse,round_robin,,,0.37458324432373047
0.6994736842105264,500,0.5,lcb,inverse,round_robin,,,0.37458324432373047
0.6994736842105264,1,0.5,lcb,inverse,predictable_kelly,,,0.37458324432373047
0.6994736842105264,3,0.5,lcb,inverse,predictable_kelly,,,0.37458324432373047
0.6994736842105264,10,0.5,lcb,inverse,predictable_kelly,,,0.37458324432373047
0.6994736842105264,100,0.5,lcb,inverse,predictable_kelly,,,0.37458324432373047
0.6994736842105264,500,0.5,lcb,inverse,predictable_kelly,,,0.37458324432373047
0.6994736842105264,1,0.5,lcb,inverse,greedy_kelly,,,0.37458324432373047
0.6994736842105264,3,0.5,lcb,inverse,greedy_kelly,,,0.37458324432373047
0.6994736842105264,10,0.5,lcb,inverse,greedy_kelly,,,0.37458324432373047
0.6994736842105264,100,0.5,lcb,inverse,greedy_kelly,,,0.37458324432373047
0.6994736842105264,500,0.5,lcb,inverse,greedy_kelly,,,0.37458324432373047
0.7121052631578948,1,0.0,uinnsm_product,fixed_predictable,round_robin,44.0,44.0,0.04814505577087402
0.7121052631578948,3,0.0,uinnsm_product,fixed_predictable,round_robin,44.0,44.0,0.13880038261413574
0.7121052631578948,10,0.0,uinnsm_product,fixed_predictable,round_robin,44.0,44.0,0.45986008644104004
0.7121052631578948,100,0.0,uinnsm_product,fixed_predictable,round_robin,44.0,44.0,4.593419551849365
0.7121052631578948,500,0.0,uinnsm_product,fixed_predictable,round_robin,44.0,44.0,23.08246922492981
0.7121052631578948,1,0.0,uinnsm_product,fixed_predictable,predictable_kelly,44.0,44.0,0.23563551902770996
0.7121052631578948,3,0.0,uinnsm_product,fixed_predictable,predictable_kelly,34.0,62.0,0.7047646045684814
0.7121052631578948,10,0.0,uinnsm_product,fixed_predictable,predictable_kelly,33.0,60.0,2.381361722946167
0.7121052631578948,100,0.0,uinnsm_product,fixed_predictable,predictable_kelly,33.0,60.0,23.546448945999146
0.7121052631578948,500,0.0,uinnsm_product,fixed_predictable,predictable_kelly,33.0,60.0,118.12662410736084
0.7121052631578948,1,0.0,uinnsm_product,fixed_predictable,greedy_kelly,44.0,44.0,0.5274045467376709
0.7121052631578948,3,0.0,uinnsm_product,fixed_predictable,greedy_kelly,44.0,44.0,1.1565983295440674
0.7121052631578948,10,0.0,uinnsm_product,fixed_predictable,greedy_kelly,44.0,44.0,3.311724901199341
0.7121052631578948,100,0.0,uinnsm_product,fixed_predictable,greedy_kelly,44.0,44.0,31.415194272994995
0.7121052631578948,500,0.0,uinnsm_product,fixed_predictable,greedy_kelly,44.0,44.0,156.05681705474854
0.7121052631578948,1,0.0,uinnsm_product,agrapa,round_robin,400.0,400.0,0.048308372497558594
0.7121052631578948,3,0.0,uinnsm_product,agrapa,round_robin,22.0,22.0,0.13919281959533691
0.7121052631578948,10,0.0,uinnsm_product,agrapa,round_robin,17.0,17.0,0.45893001556396484
0.7121052631578948,100,0.0,uinnsm_product,agrapa,round_robin,16.0,16.0,4.591054916381836
0.7121052631578948,500,0.0,uinnsm_product,agrapa,round_robin,16.0,16.0,22.91361713409424
0.7121052631578948,1,0.0,uinnsm_product,agrapa,predictable_kelly,400.0,400.0,0.23509907722473145
0.7121052631578948,3,0.0,uinnsm_product,agrapa,predictable_kelly,66.0,126.0,0.7078866958618164
0.7121052631578948,10,0.0,uinnsm_product,agrapa,predictable_kelly,16.0,26.0,2.352670192718506
0.7121052631578948,100,0.0,uinnsm_product,agrapa,predictable_kelly,16.0,26.0,23.566072940826416
0.7121052631578948,500,0.0,uinnsm_product,agrapa,predictable_kelly,16.0,26.0,117.96768641471863
0.7121052631578948,1,0.0,uinnsm_product,agrapa,greedy_kelly,400.0,400.0,0.5268573760986328
0.7121052631578948,3,0.0,uinnsm_product,agrapa,greedy_kelly,38.0,38.0,1.161745309829712
0.7121052631578948,10,0.0,uinnsm_product,agrapa,greedy_kelly,17.0,17.0,3.330103874206543
0.7121052631578948,100,0.0,uinnsm_product,agrapa,greedy_kelly,16.0,16.0,31.482903718948364
0.7121052631578948,500,0.0,uinnsm_product,agrapa,greedy_kelly,16.0,16.0,157.3317461013794
0.7121052631578948,1,0.0,uinnsm_product,inverse,round_robin,34.0,34.0,0.03717994689941406
0.7121052631578948,3,0.0,uinnsm_product,inverse,round_robin,18.0,18.0,0.10652327537536621
0.7121052631578948,10,0.0,uinnsm_product,inverse,round_robin,16.0,16.0,0.35274434089660645
0.7121052631578948,100,0.0,uinnsm_product,inverse,round_robin,14.0,14.0,3.507462501525879
0.7121052631578948,500,0.0,uinnsm_product,inverse,round_robin,14.0,14.0,17.558131456375122
0.7121052631578948,1,0.0,uinnsm_product,inverse,predictable_kelly,34.0,34.0,0.22605466842651367
0.7121052631578948,3,0.0,uinnsm_product,inverse,predictable_kelly,18.0,30.0,0.6763601303100586
0.7121052631578948,10,0.0,uinnsm_product,inverse,predictable_kelly,15.0,24.0,2.237147808074951
0.7121052631578948,100,0.0,uinnsm_product,inverse,predictable_kelly,14.0,22.0,22.434098958969116
0.7121052631578948,500,0.0,uinnsm_product,inverse,predictable_kelly,14.0,22.0,112.27034306526184
0.7121052631578948,1,0.0,uinnsm_product,inverse,greedy_kelly,34.0,34.0,0.5198526382446289
0.7121052631578948,3,0.0,uinnsm_product,inverse,greedy_kelly,18.0,18.0,1.1282415390014648
0.7121052631578948,10,0.0,uinnsm_product,inverse,greedy_kelly,16.0,16.0,3.2314822673797607
0.7121052631578948,100,0.0,uinnsm_product,inverse,greedy_kelly,14.0,14.0,30.384814500808716
0.7121052631578948,500,0.0,uinnsm_product,inverse,greedy_kelly,14.0,14.0,150.24711537361145
0.7121052631578948,1,0.0,lcb,fixed_predictable,round_robin,66.0,66.0,10.996284246444702
0.7121052631578948,3,0.0,lcb,fixed_predictable,round_robin,,,10.996284246444702
0.7121052631578948,10,0.0,lcb,fixed_predictable,round_robin,,,10.996284246444702
0.7121052631578948,100,0.0,lcb,fixed_predictable,round_robin,,,10.996284246444702
0.7121052631578948,500,0.0,lcb,fixed_predictable,round_robin,,,10.996284246444702
0.7121052631578948,1,0.0,lcb,fixed_predictable,predictable_kelly,,,10.996284246444702
0.7121052631578948,3,0.0,lcb,fixed_predictable,predictable_kelly,,,10.996284246444702
0.7121052631578948,10,0.0,lcb,fixed_predictable,predictable_kelly,,,10.996284246444702
0.7121052631578948,100,0.0,lcb,fixed_predictable,predictable_kelly,,,10.996284246444702
0.7121052631578948,500,0.0,lcb,fixed_predictable,predictable_kelly,,,10.996284246444702
0.7121052631578948,1,0.0,lcb,fixed_predictable,greedy_kelly,,,10.996284246444702
0.7121052631578948,3,0.0,lcb,fixed_predictable,greedy_kelly,,,10.996284246444702
0.7121052631578948,10,0.0,lcb,fixed_predictable,greedy_kelly,,,10.996284246444702
0.7121052631578948,100,0.0,lcb,fixed_predictable,greedy_kelly,,,10.996284246444702
0.7121052631578948,500,0.0,lcb,fixed_predictable,greedy_kelly,,,10.996284246444702
0.7121052631578948,1,0.0,lcb,agrapa,round_robin,29.0,29.0,10.997608661651611
0.7121052631578948,3,0.0,lcb,agrapa,round_robin,,,10.997608661651611
0.7121052631578948,10,0.0,lcb,agrapa,round_robin,,,10.997608661651611
0.7121052631578948,100,0.0,lcb,agrapa,round_robin,,,10.997608661651611
0.7121052631578948,500,0.0,lcb,agrapa,round_robin,,,10.997608661651611
0.7121052631578948,1,0.0,lcb,agrapa,predictable_kelly,,,10.997608661651611
0.7121052631578948,3,0.0,lcb,agrapa,predictable_kelly,,,10.997608661651611
0.7121052631578948,10,0.0,lcb,agrapa,predictable_kelly,,,10.997608661651611
0.7121052631578948,100,0.0,lcb,agrapa,predictable_kelly,,,10.997608661651611
0.7121052631578948,500,0.0,lcb,agrapa,predictable_kelly,,,10.997608661651611
0.7121052631578948,1,0.0,lcb,agrapa,greedy_kelly,,,10.997608661651611
0.7121052631578948,3,0.0,lcb,agrapa,greedy_kelly,,,10.997608661651611
0.7121052631578948,10,0.0,lcb,agrapa,greedy_kelly,,,10.997608661651611
0.7121052631578948,100,0.0,lcb,agrapa,greedy_kelly,,,10.997608661651611
0.7121052631578948,500,0.0,lcb,agrapa,greedy_kelly,,,10.997608661651611
0.7121052631578948,1,0.0,lcb,inverse,round_robin,28.0,28.0,0.37471580505371094
0.7121052631578948,3,0.0,lcb,inverse,round_robin,,,0.37471580505371094
0.7121052631578948,10,0.0,lcb,inverse,round_robin,,,0.37471580505371094
0.7121052631578948,100,0.0,lcb,inverse,round_robin,,,0.37471580505371094
0.7121052631578948,500,0.0,lcb,inverse,round_robin,,,0.37471580505371094
0.7121052631578948,1,0.0,lcb,inverse,predictable_kelly,,,0.37471580505371094
0.7121052631578948,3,0.0,lcb,inverse,predictable_kelly,,,0.37471580505371094
0.7121052631578948,10,0.0,lcb,inverse,predictable_kelly,,,0.37471580505371094
0.7121052631578948,100,0.0,lcb,inverse,predictable_kelly,,,0.37471580505371094
0.7121052631578948,500,0.0,lcb,inverse,predictable_kelly,,,0.37471580505371094
0.7121052631578948,1,0.0,lcb,inverse,greedy_kelly,,,0.37471580505371094
0.7121052631578948,3,0.0,lcb,inverse,greedy_kelly,,,0.37471580505371094
0.7121052631578948,10,0.0,lcb,inverse,greedy_kelly,,,0.37471580505371094
0.7121052631578948,100,0.0,lcb,inverse,greedy_kelly,,,0.37471580505371094
0.7121052631578948,500,0.0,lcb,inverse,greedy_kelly,,,0.37471580505371094
0.7121052631578948,1,0.5,uinnsm_product,fixed_predictable,round_robin,74.0,74.0,0.04809308052062988
0.7121052631578948,3,0.5,uinnsm_product,fixed_predictable,round_robin,74.0,74.0,0.139326810836792
0.7121052631578948,10,0.5,uinnsm_product,fixed_predictable,round_robin,74.0,74.0,0.4595825672149658
0.7121052631578948,100,0.5,uinnsm_product,fixed_predictable,round_robin,74.0,74.0,4.59479546546936
0.7121052631578948,500,0.5,uinnsm_product,fixed_predictable,round_robin,74.0,74.0,23.10621976852417
0.7121052631578948,1,0.5,uinnsm_product,fixed_predictable,predictable_kelly,234.0,234.0,0.23517107963562012
0.7121052631578948,3,0.5,uinnsm_product,fixed_predictable,predictable_kelly,50.0,94.0,0.7031075954437256
0.7121052631578948,10,0.5,uinnsm_product,fixed_predictable,predictable_kelly,34.0,62.0,2.3540639877319336
0.7121052631578948,100,0.5,uinnsm_product,fixed_predictable,predictable_kelly,33.0,60.0,23.53218364715576
0.7121052631578948,500,0.5,uinnsm_product,fixed_predictable,predictable_kelly,33.0,60.0,118.23694729804993
0.7121052631578948,1,0.5,uinnsm_product,fixed_predictable,greedy_kelly,234.0,234.0,0.5285336971282959
0.7121052631578948,3,0.5,uinnsm_product,fixed_predictable,greedy_kelly,41.0,41.0,1.1568000316619873
0.7121052631578948,10,0.5,uinnsm_product,fixed_predictable,greedy_kelly,41.0,41.0,3.319384813308716
0.7121052631578948,100,0.5,uinnsm_product,fixed_predictable,greedy_kelly,41.0,41.0,31.461921215057373
0.7121052631578948,500,0.5,uinnsm_product,fixed_predictable,greedy_kelly,41.0,41.0,156.67733573913574
0.7121052631578948,1,0.5,uinnsm_product,agrapa,round_robin,400.0,400.0,0.048017263412475586
0.7121052631578948,3,0.5,uinnsm_product,agrapa,round_robin,51.0,51.0,0.13913297653198242
0.7121052631578948,10,0.5,uinnsm_product,agrapa,round_robin,17.0,17.0,0.45903635025024414
0.7121052631578948,100,0.5,uinnsm_product,agrapa,round_robin,16.0,16.0,4.58683443069458
0.7121052631578948,500,0.5,uinnsm_product,agrapa,round_robin,16.0,16.0,22.95606279373169
0.7121052631578948,1,0.5,uinnsm_product,agrapa,predictable_kelly,400.0,400.0,0.2377157211303711
0.7121052631578948,3,0.5,uinnsm_product,agrapa,predictable_kelly,29.0,52.0,0.7043168544769287
0.7121052631578948,10,0.5,uinnsm_product,agrapa,predictable_kelly,20.0,34.0,2.3442490100860596
0.7121052631578948,100,0.5,uinnsm_product,agrapa,predictable_kelly,16.0,26.0,23.5510470867157
0.7121052631578948,500,0.5,uinnsm_product,agrapa,predictable_kelly,16.0,26.0,117.99914264678955
0.7121052631578948,1,0.5,uinnsm_product,agrapa,greedy_kelly,400.0,400.0,0.5294075012207031
0.7121052631578948,3,0.5,uinnsm_product,agrapa,greedy_kelly,36.0,36.0,1.153963565826416
0.7121052631578948,10,0.5,uinnsm_product,agrapa,greedy_kelly,17.0,17.0,3.32932186126709
0.7121052631578948,100,0.5,uinnsm_product,agrapa,greedy_kelly,16.0,16.0,31.552115201950073
0.7121052631578948,500,0.5,uinnsm_product,agrapa,greedy_kelly,16.0,16.0,157.0399751663208
0.7121052631578948,1,0.5,uinnsm_product,inverse,round_robin,29.0,29.0,0.03715872764587402
0.7121052631578948,3,0.5,uinnsm_product,inverse,round_robin,18.0,18.0,0.1065223217010498
0.7121052631578948,10,0.5,uinnsm_product,inverse,round_robin,15.0,15.0,0.35074710845947266
0.7121052631578948,100,0.5,uinnsm_product,inverse,round_robin,14.0,14.0,3.4981048107147217
0.7121052631578948,500,0.5,uinnsm_product,inverse,round_robin,14.0,14.0,17.51345729827881
0.7121052631578948,1,0.5,uinnsm_product,inverse,predictable_kelly,241.0,241.0,0.228271484375
0.7121052631578948,3,0.5,uinnsm_product,inverse,predictable_kelly,22.0,38.0,0.6732959747314453
0.7121052631578948,10,0.5,uinnsm_product,inverse,predictable_kelly,15.0,24.0,2.2470035552978516
0.7121052631578948,100,0.5,uinnsm_product,inverse,predictable_kelly,14.0,22.0,22.451776027679443
0.7121052631578948,500,0.5,uinnsm_product,inverse,predictable_kelly,14.0,22.0,112.33223557472229
0.7121052631578948,1,0.5,uinnsm_product,inverse,greedy_kelly,241.0,241.0,0.5183560848236084
0.7121052631578948,3,0.5,uinnsm_product,inverse,greedy_kelly,18.0,18.0,1.1239433288574219
0.7121052631578948,10,0.5,uinnsm_product,inverse,greedy_kelly,15.0,15.0,3.260637044906616
0.7121052631578948,100,0.5,uinnsm_product,inverse,greedy_kelly,14.0,14.0,30.412382125854492
0.7121052631578948,500,0.5,uinnsm_product,inverse,greedy_kelly,14.0,14.0,151.02162528038025
0.7121052631578948,1,0.5,lcb,fixed_predictable,round_robin,66.0,66.0,10.998575687408447
0.7121052631578948,3,0.5,lcb,fixed_predictable,round_robin,,,10.998575687408447
0.7121052631578948,10,0.5,lcb,fixed_predictable,round_robin,,,10.998575687408447
0.7121052631578948,100,0.5,lcb,fixed_predictable,round_robin,,,10.998575687408447
0.7121052631578948,500,0.5,lcb,fixed_predictable,round_robin,,,10.998575687408447
0.7121052631578948,1,0.5,lcb,fixed_predictable,predictable_kelly,,,10.998575687408447
0.7121052631578948,3,0.5,lcb,fixed_predictable,predictable_kelly,,,10.998575687408447
0.7121052631578948,10,0.5,lcb,fixed_predictable,predictable_kelly,,,10.998575687408447
0.7121052631578948,100,0.5,lcb,fixed_predictable,predictable_kelly,,,10.998575687408447
0.7121052631578948,500,0.5,lcb,fixed_predictable,predictable_kelly,,,10.998575687408447
0.7121052631578948,1,0.5,lcb,fixed_predictable,greedy_kelly,,,10.998575687408447
0.7121052631578948,3,0.5,lcb,fixed_predictable,greedy_kelly,,,10.998575687408447
0.7121052631578948,10,0.5,lcb,fixed_predictable,greedy_kelly,,,10.998575687408447
0.7121052631578948,100,0.5,lcb,fixed_predictable,greedy_kelly,,,10.998575687408447
0.7121052631578948,500,0.5,lcb,fixed_predictable,greedy_kelly,,,10.998575687408447
0.7121052631578948,1,0.5,lcb,agrapa,round_robin,29.0,29.0,11.007084369659424
0.7121052631578948,3,0.5,lcb,agrapa,round_robin,,,11.007084369659424
0.7121052631578948,10,0.5,lcb,agrapa,round_robin,,,11.007084369659424
0.7121052631578948,100,0.5,lcb,agrapa,round_robin,,,11.007084369659424
0.7121052631578948,500,0.5,lcb,agrapa,round_robin,,,11.007084369659424
0.7121052631578948,1,0.5,lcb,agrapa,predictable_kelly,,,11.007084369659424
0.7121052631578948,3,0.5,lcb,agrapa,predictable_kelly,,,11.007084369659424
0.7121052631578948,10,0.5,lcb,agrapa,predictable_kelly,,,11.007084369659424
0.7121052631578948,100,0.5,lcb,agrapa,predictable_kelly,,,11.007084369659424
0.7121052631578948,500,0.5,lcb,agrapa,predictable_kelly,,,11.007084369659424
0.7121052631578948,1,0.5,lcb,agrapa,greedy_kelly,,,11.007084369659424
0.7121052631578948,3,0.5,lcb,agrapa,greedy_kelly,,,11.007084369659424
0.7121052631578948,10,0.5,lcb,agrapa,greedy_kelly,,,11.007084369659424
0.7121052631578948,100,0.5,lcb,agrapa,greedy_kelly,,,11.007084369659424
0.7121052631578948,500,0.5,lcb,agrapa,greedy_kelly,,,11.007084369659424
0.7121052631578948,1,0.5,lcb,inverse,round_robin,28.0,28.0,0.3745765686035156
0.7121052631578948,3,0.5,lcb,inverse,round_robin,,,0.3745765686035156
0.7121052631578948,10,0.5,lcb,inverse,round_robin,,,0.3745765686035156
0.7121052631578948,100,0.5,lcb,inverse,round_robin,,,0.3745765686035156
0.7121052631578948,500,0.5,lcb,inverse,round_robin,,,0.3745765686035156
0.7121052631578948,1,0.5,lcb,inverse,predictable_kelly,,,0.3745765686035156
0.7121052631578948,3,0.5,lcb,inverse,predictable_kelly,,,0.3745765686035156
0.7121052631578948,10,0.5,lcb,inverse,predictable_kelly,,,0.3745765686035156
0.7121052631578948,100,0.5,lcb,inverse,predictable_kelly,,,0.3745765686035156
0.7121052631578948,500,0.5,lcb,inverse,predictable_kelly,,,0.3745765686035156
0.7121052631578948,1,0.5,lcb,inverse,greedy_kelly,,,0.3745765686035156
0.7121052631578948,3,0.5,lcb,inverse,greedy_kelly,,,0.3745765686035156
0.7121052631578948,10,0.5,lcb,inverse,greedy_kelly,,,0.3745765686035156
0.7121052631578948,100,0.5,lcb,inverse,greedy_kelly,,,0.3745765686035156
0.7121052631578948,500,0.5,lcb,inverse,greedy_kelly,,,0.3745765686035156
0.7247368421052631,1,0.0,uinnsm_product,fixed_predictable,round_robin,40.0,40.0,0.04830360412597656
0.7247368421052631,3,0.0,uinnsm_product,fixed_predictable,round_robin,40.0,40.0,0.13946127891540527
0.7247368421052631,10,0.0,uinnsm_product,fixed_predictable,round_robin,40.0,40.0,0.4590897560119629
