,K,global_mean,delta,sd,rep,stop_unstrat_fixed,stop_unstrat_agrapa,stop_lcb_fixed,stop_lcb_agrapa,stop_uinnsm_fixed,stop_uinnsm_smooth,stop_uinnsm_smooth_predkelly
162,5,0.6555555555555554,0.0,0.01,44,28,19,136,92,50,19,19
163,5,0.6555555555555554,0.0,0.05,44,28,20,135,92,55,20,20
164,5,0.6555555555555554,0.1,0.01,44,27,18,137,92,55,19,19
165,5,0.6555555555555554,0.1,0.05,44,27,19,141,96,60,20,20
166,5,0.6555555555555554,0.2,0.01,44,24,16,136,92,65,20,20
167,5,0.6555555555555554,0.2,0.05,44,28,18,137,90,65,20,20
168,5,0.6777777777777777,0.0,0.01,44,25,16,120,80,40,18,18
169,5,0.6777777777777777,0.0,0.05,44,24,16,120,81,40,15,15
170,5,0.6777777777777777,0.1,0.01,44,24,16,122,80,45,16,16
171,5,0.6777777777777777,0.1,0.05,44,25,17,118,80,45,15,15
172,5,0.6777777777777777,0.2,0.01,44,23,17,120,79,50,18,18
173,5,0.6777777777777777,0.2,0.05,44,22,14,119,80,50,20,20
174,5,0.7,0.0,0.01,44,22,15,107,72,35,15,15
175,5,0.7,0.0,0.05,44,22,14,112,73,35,15,15
176,5,0.7,0.1,0.01,44,23,16,107,72,35,15,15
177,5,0.7,0.1,0.05,44,22,16,107,72,35,15,15
178,5,0.7,0.2,0.01,44,18,12,108,73,40,15,15
179,5,0.7,0.2,0.05,44,20,14,106,74,45,15,15
0,2,0.5,0.0,0.01,43,1000,1000,1000,1000,1000,1000,1000
1,2,0.5,0.0,0.05,43,1000,1000,1000,1000,1000,1000,1000
2,2,0.5,0.1,0.01,43,1000,1000,1000,1000,1000,1000,1000
3,2,0.5,0.1,0.05,43,1000,1000,1000,1000,1000,1000,1000
4,2,0.5,0.2,0.01,43,1000,1000,1000,1000,1000,1000,1000
5,2,0.5,0.2,0.05,43,1000,1000,1000,1000,1000,1000,1000
6,2,0.5222222222222223,0.0,0.01,43,184,115,354,222,1000,128,128
7,2,0.5222222222222223,0.0,0.05,43,179,118,360,257,1000,139,139
8,2,0.5222222222222223,0.1,0.01,43,173,124,361,228,1000,128,128
9,2,0.5222222222222223,0.1,0.05,43,159,95,385,241,1000,130,130
10,2,0.5222222222222223,0.2,0.01,43,217,216,371,234,1000,135,135
11,2,0.5222222222222223,0.2,0.05,43,280,338,374,270,1000,116,115
12,2,0.5444444444444444,0.0,0.01,43,90,59,181,114,1000,67,67
13,2,0.5444444444444444,0.0,0.05,43,85,58,181,115,1000,72,72
14,2,0.5444444444444444,0.1,0.01,43,83,61,181,113,1000,65,65
15,2,0.5444444444444444,0.1,0.05,43,87,59,168,105,1000,61,61
16,2,0.5444444444444444,0.2,0.01,43,116,76,181,115,1000,65,65
17,2,0.5444444444444444,0.2,0.05,43,142,102,192,140,1000,89,89
18,2,0.5666666666666667,0.0,0.01,43,62,41,126,79,1000,45,45
19,2,0.5666666666666667,0.0,0.05,43,61,39,130,86,1000,41,41
20,2,0.5666666666666667,0.1,0.01,43,56,41,121,78,1000,43,43
21,2,0.5666666666666667,0.1,0.05,43,76,46,124,77,1000,45,45
22,2,0.5666666666666667,0.2,0.01,43,63,45,124,80,1000,45,45
23,2,0.5666666666666667,0.2,0.05,43,63,31,125,77,1000,38,38
24,2,0.5888888888888889,0.0,0.01,43,46,30,94,61,1000,32,32
25,2,0.5888888888888889,0.0,0.05,43,51,32,96,61,1000,30,30
26,2,0.5888888888888889,0.1,0.01,43,47,29,95,61,1000,33,33
27,2,0.5888888888888889,0.1,0.05,43,55,34,92,59,1000,32,32
28,2,0.5888888888888889,0.2,0.01,43,51,36,91,60,1000,31,31
29,2,0.5888888888888889,0.2,0.05,43,55,43,83,58,1000,32,32
30,2,0.611111111111111,0.0,0.01,43,38,25,74,49,182,26,26
31,2,0.611111111111111,0.0,0.05,43,38,25,76,48,264,25,25
32,2,0.611111111111111,0.1,0.01,43,37,26,76,50,1000,26,27
33,2,0.611111111111111,0.1,0.05,43,40,25,82,54,1000,28,28
34,2,0.611111111111111,0.2,0.01,43,51,29,77,51,1000,27,27
35,2,0.611111111111111,0.2,0.05,43,43,30,80,57,1000,32,31
36,2,0.6333333333333333,0.0,0.01,43,32,21,63,41,94,22,22
37,2,0.6333333333333333,0.0,0.05,43,31,20,63,43,88,21,21
38,2,0.6333333333333333,0.1,0.01,43,30,19,62,41,154,22,22
39,2,0.6333333333333333,0.1,0.05,43,31,21,62,41,162,22,22
40,2,0.6333333333333333,0.2,0.01,43,35,26,63,42,776,22,22
41,2,0.6333333333333333,0.2,0.05,43,24,16,66,43,1000,20,20
42,2,0.6555555555555554,0.0,0.01,43,28,19,55,37,60,19,19
43,2,0.6555555555555554,0.0,0.05,43,27,18,56,39,68,18,18
44,2,0.6555555555555554,0.1,0.01,43,26,18,55,37,82,18,18
45,2,0.6555555555555554,0.1,0.05,43,31,21,58,40,90,22,22
46,2,0.6555555555555554,0.2,0.01,43,25,19,54,37,124,18,18
47,2,0.6555555555555554,0.2,0.05,43,29,20,56,38,144,23,23
48,2,0.6777777777777777,0.0,0.01,43,25,17,48,32,46,16,16
49,2,0.6777777777777777,0.0,0.05,43,25,16,50,33,50,16,16
50,2,0.6777777777777777,0.1,0.01,43,24,16,48,32,58,16,16
51,2,0.6777777777777777,0.1,0.05,43,24,17,47,32,54,15,15
52,2,0.6777777777777777,0.2,0.01,43,22,16,48,32,76,16,16
53,2,0.6777777777777777,0.2,0.05,43,27,22,50,33,76,18,17
54,2,0.7,0.0,0.01,43,22,15,43,29,36,14,14
55,2,0.7,0.0,0.05,43,22,15,43,31,40,15,14
56,2,0.7,0.1,0.01,43,24,16,43,29,42,14,14
57,2,0.7,0.1,0.05,43,24,18,46,32,50,16,16
58,2,0.7,0.2,0.01,43,20,15,43,29,54,14,14
59,2,0.7,0.2,0.05,43,24,17,41,27,52,12,12
60,4,0.5,0.0,0.01,43,1000,1000,1000,1000,1000,1000,1000
61,4,0.5,0.0,0.05,43,1000,1000,1000,1000,1000,1000,1000
62,4,0.5,0.1,0.01,43,1000,1000,1000,1000,1000,1000,1000
63,4,0.5,0.1,0.05,43,1000,1000,1000,1000,1000,1000,1000
64,4,0.5,0.2,0.01,43,1000,1000,1000,1000,1000,1000,1000
65,4,0.5,0.2,0.05,43,1000,1000,1000,1000,1000,1000,1000
66,4,0.5222222222222223,0.0,0.01,43,182,117,697,436,1000,128,128
67,4,0.5222222222222223,0.0,0.05,43,190,140,697,404,1000,111,111
68,4,0.5222222222222223,0.1,0.01,43,192,128,722,460,1000,139,138
69,4,0.5222222222222223,0.1,0.05,43,180,111,987,641,1000,204,204
70,4,0.5222222222222223,0.2,0.01,43,353,268,741,471,1000,143,144
71,4,0.5222222222222223,0.2,0.05,43,203,158,801,623,1000,140,139
72,4,0.5444444444444444,0.0,0.01,43,92,57,363,234,1000,64,64
73,4,0.5444444444444444,0.0,0.05,43,96,67,365,241,1000,55,55
74,4,0.5444444444444444,0.1,0.01,43,83,51,365,230,1000,67,66
75,4,0.5444444444444444,0.1,0.05,43,128,69,347,220,1000,71,72
76,4,0.5444444444444444,0.2,0.01,43,77,50,362,235,1000,67,67
77,4,0.5444444444444444,0.2,0.05,43,102,78,340,219,1000,58,58
78,4,0.5666666666666667,0.0,0.01,43,62,41,245,156,1000,44,44
79,4,0.5666666666666667,0.0,0.05,43,69,38,252,167,1000,57,57
80,4,0.5666666666666667,0.1,0.01,43,59,37,246,157,1000,44,44
81,4,0.5666666666666667,0.1,0.05,43,61,35,251,166,1000,51,50
82,4,0.5666666666666667,0.2,0.01,43,64,46,246,158,1000,44,44
83,4,0.5666666666666667,0.2,0.05,43,51,42,237,160,1000,43,44
84,4,0.5888888888888889,0.0,0.01,43,47,31,183,119,1000,32,32
85,4,0.5888888888888889,0.0,0.05,43,56,38,186,117,1000,31,32
86,4,0.5888888888888889,0.1,0.01,43,48,35,186,121,1000,34,34
87,4,0.5888888888888889,0.1,0.05,43,57,40,197,127,1000,36,36
88,4,0.5888888888888889,0.2,0.01,43,52,39,186,120,1000,32,32
89,4,0.5888888888888889,0.2,0.05,43,50,34,190,126,1000,32,32
90,4,0.611111111111111,0.0,0.01,43,38,25,150,99,200,26,26
91,4,0.611111111111111,0.0,0.05,43,33,23,149,100,204,27,26
92,4,0.611111111111111,0.1,0.01,43,40,26,150,99,440,26,26
93,4,0.611111111111111,0.1,0.05,43,38,25,157,101,736,24,24
94,4,0.611111111111111,0.2,0.01,43,47,33,150,98,1000,27,27
95,4,0.611111111111111,0.2,0.05,43,35,24,154,103,1000,28,28
96,4,0.6333333333333333,0.0,0.01,43,32,21,126,82,92,22,22
97,4,0.6333333333333333,0.0,0.05,43,34,24,125,80,84,20,20
98,4,0.6333333333333333,0.1,0.01,43,31,21,126,82,124,22,22
99,4,0.6333333333333333,0.1,0.05,43,30,23,121,83,108,24,24
100,4,0.6333333333333333,0.2,0.01,43,38,25,124,82,192,21,21
101,4,0.6333333333333333,0.2,0.05,43,32,19,124,80,168,20,21
102,4,0.6555555555555554,0.0,0.01,43,28,19,108,73,60,19,19
103,4,0.6555555555555554,0.0,0.05,43,30,21,111,72,64,20,20
104,4,0.6555555555555554,0.1,0.01,43,27,19,108,71,72,19,19
105,4,0.6555555555555554,0.1,0.05,43,26,17,106,72,68,20,19
106,4,0.6555555555555554,0.2,0.01,43,28,19,110,74,100,20,20
107,4,0.6555555555555554,0.2,0.05,43,29,19,113,78,120,20,20
108,4,0.6777777777777777,0.0,0.01,43,25,16,96,63,48,16,16
109,4,0.6777777777777777,0.0,0.05,43,25,18,96,64,52,18,18
110,4,0.6777777777777777,0.1,0.01,43,24,16,96,64,56,16,16
111,4,0.6777777777777777,0.1,0.05,43,21,14,98,67,60,19,19
112,4,0.6777777777777777,0.2,0.01,43,27,18,96,63,64,16,16
113,4,0.6777777777777777,0.2,0.05,43,29,18,93,63,60,16,16
114,4,0.7,0.0,0.01,43,22,15,87,58,40,16,16
115,4,0.7,0.0,0.05,43,22,16,86,60,40,15,15
116,4,0.7,0.1,0.01,43,22,15,86,58,44,15,15
117,4,0.7,0.1,0.05,43,23,16,87,59,44,16,16
118,4,0.7,0.2,0.01,43,24,16,86,59,48,15,15
119,4,0.7,0.2,0.05,43,21,14,89,63,56,16,16
120,5,0.5,0.0,0.01,43,1000,1000,1000,1000,1000,1000,1000
121,5,0.5,0.0,0.05,43,1000,1000,1000,1000,1000,1000,1000
122,5,0.5,0.1,0.01,43,1000,1000,1000,1000,1000,1000,1000
123,5,0.5,0.1,0.05,43,1000,1000,1000,1000,1000,1000,1000
124,5,0.5,0.2,0.01,43,1000,1000,1000,1000,1000,1000,1000
125,5,0.5,0.2,0.05,43,1000,1000,1000,1000,1000,1000,1000
126,5,0.5222222222222223,0.0,0.01,43,180,118,890,562,1000,140,140
127,5,0.5222222222222223,0.0,0.05,43,224,138,904,668,1000,184,190
128,5,0.5222222222222223,0.1,0.01,43,180,105,869,553,1000,142,142
129,5,0.5222222222222223,0.1,0.05,43,290,234,889,629,1000,154,155
130,5,0.5222222222222223,0.2,0.01,43,227,147,902,573,1000,142,144
131,5,0.5222222222222223,0.2,0.05,43,252,242,858,483,1000,100,100
132,5,0.5444444444444444,0.0,0.01,43,94,62,456,293,1000,69,70
133,5,0.5444444444444444,0.0,0.05,43,104,68,443,295,1000,64,64
134,5,0.5444444444444444,0.1,0.01,43,84,55,450,289,1000,66,66
135,5,0.5444444444444444,0.1,0.05,43,113,67,502,340,1000,76,79
136,5,0.5444444444444444,0.2,0.01,43,104,67,462,295,1000,70,70
137,5,0.5444444444444444,0.2,0.05,43,87,73,489,307,1000,59,57
138,5,0.5666666666666667,0.0,0.01,43,61,39,302,197,1000,45,45
139,5,0.5666666666666667,0.0,0.05,43,59,37,293,190,1000,42,41
140,5,0.5666666666666667,0.1,0.01,43,63,41,307,196,1000,45,45
141,5,0.5666666666666667,0.1,0.05,43,58,38,307,208,1000,54,54
142,5,0.5666666666666667,0.2,0.01,43,75,52,307,197,1000,45,45
143,5,0.5666666666666667,0.2,0.05,43,63,41,316,216,1000,45,44
144,5,0.5888888888888889,0.0,0.01,43,48,31,233,151,270,34,34
145,5,0.5888888888888889,0.0,0.05,43,49,34,242,164,365,35,34
146,5,0.5888888888888889,0.1,0.01,43,46,30,235,153,1000,35,35
147,5,0.5888888888888889,0.1,0.05,43,53,31,231,155,1000,30,30
148,5,0.5888888888888889,0.2,0.01,43,63,35,230,150,1000,35,35
149,5,0.5888888888888889,0.2,0.05,43,40,29,216,141,1000,32,31
150,5,0.611111111111111,0.0,0.01,43,39,25,189,123,110,27,27
151,5,0.611111111111111,0.0,0.05,43,42,24,188,125,120,28,27
152,5,0.611111111111111,0.1,0.01,43,37,23,187,122,150,27,27
153,5,0.611111111111111,0.1,0.05,43,34,23,189,124,175,25,25
154,5,0.611111111111111,0.2,0.01,43,43,25,186,123,285,27,27
155,5,0.611111111111111,0.2,0.05,43,41,27,186,123,285,29,29
156,5,0.6333333333333333,0.0,0.01,43,32,21,157,103,70,22,23
157,5,0.6333333333333333,0.0,0.05,43,33,22,158,104,80,25,25
158,5,0.6333333333333333,0.1,0.01,43,33,21,156,102,80,23,24
159,5,0.6333333333333333,0.1,0.05,43,31,19,157,105,75,22,23
160,5,0.6333333333333333,0.2,0.01,43,33,21,156,102,105,23,23
161,5,0.6333333333333333,0.2,0.05,43,32,22,167,108,155,24,24
162,5,0.6555555555555554,0.0,0.01,43,27,19,135,91,50,19,19
163,5,0.6555555555555554,0.0,0.05,43,28,19,135,88,50,20,20
164,5,0.6555555555555554,0.1,0.01,43,26,18,137,92,55,20,20
165,5,0.6555555555555554,0.1,0.05,43,35,25,133,89,60,20,19
166,5,0.6555555555555554,0.2,0.01,43,28,20,137,92,70,20,20
167,5,0.6555555555555554,0.2,0.05,43,23,15,135,88,75,19,19
168,5,0.6777777777777777,0.0,0.01,43,24,16,120,78,40,17,17
169,5,0.6777777777777777,0.0,0.05,43,25,18,119,79,40,15,15
170,5,0.6777777777777777,0.1,0.01,43,23,16,119,78,45,18,18
171,5,0.6777777777777777,0.1,0.05,43,25,16,122,85,45,15,15
172,5,0.6777777777777777,0.2,0.01,43,23,15,120,79,50,17,17
173,5,0.6777777777777777,0.2,0.05,43,26,17,121,82,60,17,18
174,5,0.7,0.0,0.01,43,22,15,108,73,35,15,15
175,5,0.7,0.0,0.05,43,22,15,110,73,35,15,15
176,5,0.7,0.1,0.01,43,21,15,107,72,35,15,15
177,5,0.7,0.1,0.05,43,21,15,105,72,39,16,16
178,5,0.7,0.2,0.01,43,22,16,107,73,40,15,15
179,5,0.7,0.2,0.05,43,21,16,108,73,40,15,15
0,2,0.5,0.0,0.01,29,1000,1000,1000,1000,1000,1000,1000
1,2,0.5,0.0,0.05,29,1000,1000,1000,1000,1000,1000,1000
2,2,0.5,0.1,0.01,29,1000,1000,1000,1000,1000,1000,1000
3,2,0.5,0.1,0.05,29,1000,1000,1000,1000,1000,1000,1000
4,2,0.5,0.2,0.01,29,1000,1000,1000,1000,1000,1000,1000
5,2,0.5,0.2,0.05,29,1000,1000,1000,1000,1000,1000,1000
6,2,0.5222222222222223,0.0,0.01,29,177,110,367,235,1000,142,142
7,2,0.5222222222222223,0.0,0.05,29,214,170,346,239,1000,136,136
8,2,0.5222222222222223,0.1,0.01,29,238,177,355,225,1000,136,136
9,2,0.5222222222222223,0.1,0.05,29,257,209,378,292,1000,172,172
10,2,0.5222222222222223,0.2,0.01,29,348,364,353,222,1000,134,134
11,2,0.5222222222222223,0.2,0.05,29,169,96,319,149,1000,79,79
12,2,0.5444444444444444,0.0,0.01,29,89,57,179,115,1000,65,65
13,2,0.5444444444444444,0.0,0.05,29,105,65,188,129,1000,79,79
14,2,0.5444444444444444,0.1,0.01,29,83,50,179,113,1000,66,66
15,2,0.5444444444444444,0.1,0.05,29,77,42,214,147,1000,84,81
16,2,0.5444444444444444,0.2,0.01,29,113,101,182,116,1000,66,66
17,2,0.5444444444444444,0.2,0.05,29,75,49,212,126,1000,70,69
18,2,0.5666666666666667,0.0,0.01,29,61,39,125,80,1000,45,45
19,2,0.5666666666666667,0.0,0.05,29,59,36,127,79,1000,49,49
20,2,0.5666666666666667,0.1,0.01,29,61,41,120,78,1000,43,43
21,2,0.5666666666666667,0.1,0.05,29,52,35,135,87,1000,46,46
22,2,0.5666666666666667,0.2,0.01,29,59,46,124,79,1000,43,44
23,2,0.5666666666666667,0.2,0.05,29,68,56,123,72,1000,42,41
24,2,0.5888888888888889,0.0,0.01,29,47,30,94,60,1000,32,32
25,2,0.5888888888888889,0.0,0.05,29,43,28,99,62,1000,31,31
26,2,0.5888888888888889,0.1,0.01,29,49,31,94,61,1000,34,34
27,2,0.5888888888888889,0.1,0.05,29,46,28,107,76,1000,45,45
28,2,0.5888888888888889,0.2,0.01,29,39,26,94,62,1000,34,34
29,2,0.5888888888888889,0.2,0.05,29,46,29,93,61,1000,30,30
30,2,0.611111111111111,0.0,0.01,29,38,25,76,50,194,26,26
31,2,0.611111111111111,0.0,0.05,29,43,26,75,50,214,27,27
32,2,0.611111111111111,0.1,0.01,29,39,24,75,50,1000,26,26
33,2,0.611111111111111,0.1,0.05,29,41,28,75,48,1000,27,27
34,2,0.611111111111111,0.2,0.01,29,43,31,75,50,1000,26,26
35,2,0.611111111111111,0.2,0.05,29,44,30,72,46,1000,22,22
36,2,0.6333333333333333,0.0,0.01,29,32,21,64,42,94,22,22
37,2,0.6333333333333333,0.0,0.05,29,33,22,66,43,104,20,20
38,2,0.6333333333333333,0.1,0.01,29,30,21,63,42,150,22,22
39,2,0.6333333333333333,0.1,0.05,29,34,26,61,42,138,20,21
40,2,0.6333333333333333,0.2,0.01,29,32,19,64,42,790,22,22
41,2,0.6333333333333333,0.2,0.05,29,29,16,61,40,498,19,20
42,2,0.6555555555555554,0.0,0.01,29,28,19,55,37,60,18,18
43,2,0.6555555555555554,0.0,0.05,29,25,17,52,35,54,18,18
44,2,0.6555555555555554,0.1,0.01,29,29,20,55,37,84,19,19
45,2,0.6555555555555554,0.1,0.05,29,29,20,56,37,92,17,18
46,2,0.6555555555555554,0.2,0.01,29,30,21,55,37,136,18,18
47,2,0.6555555555555554,0.2,0.05,29,24,17,58,39,140,21,21
48,2,0.6777777777777777,0.0,0.01,29,24,16,49,32,46,16,16
49,2,0.6777777777777777,0.0,0.05,29,24,16,49,34,49,18,18
50,2,0.6777777777777777,0.1,0.01,29,26,17,48,32,56,16,16
51,2,0.6777777777777777,0.1,0.05,29,23,16,50,35,60,18,18
52,2,0.6777777777777777,0.2,0.01,29,22,15,48,32,78,16,16
53,2,0.6777777777777777,0.2,0.05,29,25,19,51,34,92,18,17
54,2,0.7,0.0,0.01,29,22,15,43,29,36,14,14
55,2,0.7,0.0,0.05,29,21,15,43,29,38,14,14
56,2,0.7,0.1,0.01,29,25,16,42,29,40,14,14
57,2,0.7,0.1,0.05,29,23,17,43,30,44,14,14
58,2,0.7,0.2,0.01,29,23,14,43,29,52,14,14
59,2,0.7,0.2,0.05,29,25,19,45,30,58,15,16
60,4,0.5,0.0,0.01,29,1000,1000,1000,1000,1000,1000,1000
61,4,0.5,0.0,0.05,29,1000,1000,1000,1000,1000,1000,1000
62,4,0.5,0.1,0.01,29,1000,1000,1000,1000,1000,1000,1000
63,4,0.5,0.1,0.05,29,1000,1000,1000,1000,1000,1000,1000
64,4,0.5,0.2,0.01,29,1000,1000,1000,1000,1000,1000,1000
65,4,0.5,0.2,0.05,29,1000,1000,1000,1000,1000,1000,1000
66,4,0.5222222222222223,0.0,0.01,29,184,120,697,433,1000,127,128
67,4,0.5222222222222223,0.0,0.05,29,228,158,759,518,1000,130,130
68,4,0.5222222222222223,0.1,0.01,29,187,142,722,450,1000,128,128
69,4,0.5222222222222223,0.1,0.05,29,170,117,742,510,1000,166,168
70,4,0.5222222222222223,0.2,0.01,29,133,78,724,457,1000,133,134
71,4,0.5222222222222223,0.2,0.05,29,237,108,758,551,1000,136,136
72,4,0.5444444444444444,0.0,0.01,29,93,59,357,224,1000,64,64
73,4,0.5444444444444444,0.0,0.05,29,90,55,373,250,1000,67,70
74,4,0.5444444444444444,0.1,0.01,29,87,55,366,234,1000,68,68
75,4,0.5444444444444444,0.1,0.05,29,85,50,361,231,1000,72,72
76,4,0.5444444444444444,0.2,0.01,29,118,90,357,228,1000,64,64
77,4,0.5444444444444444,0.2,0.05,29,76,62,372,248,1000,56,56
78,4,0.5666666666666667,0.0,0.01,29,62,40,240,154,1000,43,43
79,4,0.5666666666666667,0.0,0.05,29,56,35,250,166,1000,44,44
80,4,0.5666666666666667,0.1,0.01,29,66,43,244,158,1000,45,45
81,4,0.5666666666666667,0.1,0.05,29,60,42,250,161,1000,43,43
82,4,0.5666666666666667,0.2,0.01,29,72,39,242,156,1000,44,44
83,4,0.5666666666666667,0.2,0.05,29,89,62,261,163,1000,51,50
84,4,0.5888888888888889,0.0,0.01,29,47,30,187,121,1000,34,34
85,4,0.5888888888888889,0.0,0.05,29,43,29,174,115,1000,28,27
86,4,0.5888888888888889,0.1,0.01,29,50,33,185,118,1000,33,33
87,4,0.5888888888888889,0.1,0.05,29,54,36,197,124,1000,34,33
88,4,0.5888888888888889,0.2,0.01,29,43,29,183,119,1000,32,32
89,4,0.5888888888888889,0.2,0.05,29,49,32,197,128,1000,36,36
90,4,0.611111111111111,0.0,0.01,29,39,25,150,99,192,27,26
91,4,0.611111111111111,0.0,0.05,29,44,28,148,104,216,24,24
92,4,0.611111111111111,0.1,0.01,29,38,26,151,98,488,28,28
93,4,0.611111111111111,0.1,0.05,29,38,25,153,101,688,28,28
94,4,0.611111111111111,0.2,0.01,29,42,27,149,98,1000,27,27
95,4,0.611111111111111,0.2,0.05,29,46,31,145,95,1000,26,25
96,4,0.6333333333333333,0.0,0.01,29,33,21,125,81,88,22,22
97,4,0.6333333333333333,0.0,0.05,29,35,24,122,79,92,24,24
98,4,0.6333333333333333,0.1,0.01,29,33,22,126,83,128,23,23
99,4,0.6333333333333333,0.1,0.05,29,38,23,128,85,168,24,24
100,4,0.6333333333333333,0.2,0.01,29,31,20,126,83,212,22,21
101,4,0.6333333333333333,0.2,0.05,29,27,18,121,80,200,22,22
102,4,0.6555555555555554,0.0,0.01,29,27,19,108,73,64,20,20
103,4,0.6555555555555554,0.0,0.05,29,32,21,108,71,64,20,20
104,4,0.6555555555555554,0.1,0.01,29,25,17,109,74,76,20,20
105,4,0.6555555555555554,0.1,0.05,29,23,17,106,71,72,19,19
106,4,0.6555555555555554,0.2,0.01,29,29,19,109,73,96,20,20
107,4,0.6555555555555554,0.2,0.05,29,30,21,108,72,104,19,19
108,4,0.6777777777777777,0.0,0.01,29,24,16,96,63,48,16,16
109,4,0.6777777777777777,0.0,0.05,29,25,17,96,66,44,16,16
110,4,0.6777777777777777,0.1,0.01,29,24,15,96,64,52,16,16
111,4,0.6777777777777777,0.1,0.05,29,26,17,96,64,52,16,16
112,4,0.6777777777777777,0.2,0.01,29,24,17,97,63,64,16,16
113,4,0.6777777777777777,0.2,0.05,29,27,20,96,63,56,16,16
114,4,0.7,0.0,0.01,29,22,15,87,59,36,15,15
115,4,0.7,0.0,0.05,29,22,16,85,59,40,16,15
116,4,0.7,0.1,0.01,29,22,16,87,58,40,15,15
117,4,0.7,0.1,0.05,29,24,18,85,58,40,15,14
118,4,0.7,0.2,0.01,29,21,14,86,59,48,15,15
119,4,0.7,0.2,0.05,29,24,18,85,56,44,16,16
120,5,0.5,0.0,0.01,29,1000,1000,1000,1000,1000,1000,1000
121,5,0.5,0.0,0.05,29,1000,1000,1000,1000,1000,1000,1000
122,5,0.5,0.1,0.01,29,1000,1000,1000,1000,1000,1000,1000
123,5,0.5,0.1,0.05,29,1000,1000,1000,1000,1000,1000,1000
124,5,0.5,0.2,0.01,29,1000,1000,1000,1000,1000,1000,1000
125,5,0.5,0.2,0.05,29,1000,1000,1000,1000,1000,1000,1000
126,5,0.5222222222222223,0.0,0.01,29,181,114,887,573,1000,139,139
127,5,0.5222222222222223,0.0,0.05,29,168,88,803,568,1000,105,105
128,5,0.5222222222222223,0.1,0.01,29,151,96,898,567,1000,135,135
129,5,0.5222222222222223,0.1,0.05,29,248,117,972,656,1000,110,110
130,5,0.5222222222222223,0.2,0.01,29,236,196,901,573,1000,135,135
131,5,0.5222222222222223,0.2,0.05,29,182,155,878,513,1000,115,114
132,5,0.5444444444444444,0.0,0.01,29,88,56,454,288,1000,68,67
133,5,0.5444444444444444,0.0,0.05,29,106,74,448,286,1000,60,60
134,5,0.5444444444444444,0.1,0.01,29,90,56,448,285,1000,69,70
135,5,0.5444444444444444,0.1,0.05,29,84,61,456,292,1000,55,55
136,5,0.5444444444444444,0.2,0.01,29,97,69,446,289,1000,65,65
137,5,0.5444444444444444,0.2,0.05,29,88,57,470,311,1000,84,83
138,5,0.5666666666666667,0.0,0.01,29,64,41,304,197,1000,45,44
139,5,0.5666666666666667,0.0,0.05,29,69,47,307,207,1000,40,40
140,5,0.5666666666666667,0.1,0.01,29,56,36,305,194,1000,44,44
141,5,0.5666666666666667,0.1,0.05,29,68,46,325,209,1000,43,42
142,5,0.5666666666666667,0.2,0.01,29,64,46,307,197,1000,45,45
143,5,0.5666666666666667,0.2,0.05,29,50,33,300,195,1000,43,44
144,5,0.5888888888888889,0.0,0.01,29,46,30,233,150,275,34,34
145,5,0.5888888888888889,0.0,0.05,29,41,29,234,149,425,35,35
146,5,0.5888888888888889,0.1,0.01,29,47,30,229,149,875,34,34
147,5,0.5888888888888889,0.1,0.05,29,49,31,228,154,500,37,37
148,5,0.5888888888888889,0.2,0.01,29,45,30,233,153,1000,34,34
149,5,0.5888888888888889,0.2,0.05,29,39,25,237,158,1000,35,35
150,5,0.611111111111111,0.0,0.01,29,37,25,189,122,110,28,28
151,5,0.611111111111111,0.0,0.05,29,40,24,194,124,105,25,25
152,5,0.611111111111111,0.1,0.01,29,38,26,188,124,150,25,25
153,5,0.611111111111111,0.1,0.05,29,39,24,198,127,205,31,33
154,5,0.611111111111111,0.2,0.01,29,43,31,189,123,290,28,29
155,5,0.611111111111111,0.2,0.05,29,45,30,184,121,220,25,24
156,5,0.6333333333333333,0.0,0.01,29,32,21,157,102,70,23,23
157,5,0.6333333333333333,0.0,0.05,29,31,20,162,106,74,24,25
158,5,0.6333333333333333,0.1,0.01,29,27,19,157,102,80,23,23
159,5,0.6333333333333333,0.1,0.05,29,29,18,163,107,100,26,25
160,5,0.6333333333333333,0.2,0.01,29,28,17,156,102,105,22,23
161,5,0.6333333333333333,0.2,0.05,29,33,23,150,102,90,20,20
162,5,0.6555555555555554,0.0,0.01,29,28,19,137,92,50,20,20
163,5,0.6555555555555554,0.0,0.05,29,28,18,136,93,50,19,18
164,5,0.6555555555555554,0.1,0.01,29,27,18,136,92,55,20,20
165,5,0.6555555555555554,0.1,0.05,29,26,18,137,91,60,19,19
166,5,0.6555555555555554,0.2,0.01,29,27,19,136,92,70,20,20
167,5,0.6555555555555554,0.2,0.05,29,24,16,135,91,65,20,20
168,5,0.6777777777777777,0.0,0.01,29,24,16,120,79,40,18,17
169,5,0.6777777777777777,0.0,0.05,29,22,14,122,82,40,15,15
170,5,0.6777777777777777,0.1,0.01,29,24,15,120,79,45,17,17
171,5,0.6777777777777777,0.1,0.05,29,26,17,123,82,45,18,19
172,5,0.6777777777777777,0.2,0.01,29,25,17,120,79,50,17,17
173,5,0.6777777777777777,0.2,0.05,29,31,22,117,78,55,18,19
174,5,0.7,0.0,0.01,29,22,15,108,73,35,15,15
175,5,0.7,0.0,0.05,29,24,16,109,74,35,16,16
176,5,0.7,0.1,0.01,29,22,15,108,73,35,15,15
