batch_sizes,A_c,invalid
44,0.5113636363636364,0.7954545454545454
8,0.4375,0.875
4,0.625,0.75
6,0.5833333333333334,0.8333333333333334
4,0.375,0.75
8,0.5,1.0
4,0.5,1.0
4,0.5,1.0
1,0.5,1.0
12,0.4583333333333333,0.9166666666666666
326,0.50920245398773,0.8773006134969326
4,0.5,1.0
488,0.5,0.8975409836065574
4,0.625,0.75
12,0.5,0.8333333333333334
12,0.5416666666666666,0.9166666666666666
348,0.4956896551724138,0.8764367816091954
153,0.5065359477124183,0.6339869281045751
17,0.5294117647058824,0.9411764705882353
8,0.625,0.75
8,0.5,1.0
4,0.5,1.0
4,0.625,0.75
8,0.5,1.0
428,0.5233644859813084,0.8738317757009346
64,0.515625,0.9375
25,0.52,0.88
12,0.5416666666666666,0.9166666666666666
20,0.6,0.8
4,0.5,1.0
32,0.53125,0.875
13,0.46153846153846156,0.9230769230769231
4,0.375,0.75
4,0.625,0.75
4,0.625,0.75
4,0.375,0.75
1,0.5,1.0
288,0.4930555555555556,0.8541666666666666
8,0.5,1.0
92,0.4891304347826087,0.9130434782608695
4,0.625,0.75
4,0.625,0.75
8,0.5,1.0
4,0.625,0.75
16,0.5,0.875
44,0.5227272727272727,0.9545454545454546
4,0.375,0.75
282,0.5106382978723404,0.8297872340425532
4,0.5,1.0
8,0.5625,0.875
4,0.625,0.75
24,0.5,0.9166666666666666
4,0.5,1.0
32,0.53125,0.9375
84,0.48214285714285715,0.9404761904761905
8,0.625,0.75
24,0.5208333333333334,0.9583333333333334
80,0.51875,0.9125
90,0.5555555555555556,0.5777777777777777
4,0.625,0.75
48,0.5104166666666666,0.8958333333333334
4,0.5,1.0
4,0.5,1.0
16,0.46875,0.8125
56,0.48214285714285715,0.8928571428571429
24,0.4583333333333333,0.9166666666666666
4,0.5,1.0
12,0.5416666666666666,0.9166666666666666
4,0.375,0.75
4,0.5,1.0
292,0.5068493150684932,0.8698630136986302
19,0.5,0.8947368421052632
4,0.5,1.0
4,0.5,1.0
20,0.525,0.85
12,0.4583333333333333,0.9166666666666666
93,0.4946236559139785,0.9247311827956989
4,0.5,1.0
4,0.625,0.75
352,0.5085227272727273,0.8579545454545454
12,0.625,0.75
32,0.484375,0.90625
208,0.5120192307692307,0.8701923076923077
5,0.6,0.8
4,0.5,1.0
8,0.5625,0.875
4,0.625,0.75
278,0.49280575539568344,0.8561151079136691
4,0.375,0.75
28,0.48214285714285715,0.8214285714285714
20,0.55,0.9
34,0.4852941176470588,0.9705882352941176
20,0.525,0.85
40,0.55,0.85
83,0.4939759036144578,0.891566265060241
44,0.4772727272727273,0.9090909090909091
12,0.5416666666666666,0.75
4,0.5,1.0
23,0.5217391304347826,0.8695652173913043
4,0.5,1.0
191,0.5157068062827225,0.8952879581151832
2,0.5,1.0
4,0.5,1.0
16,0.53125,0.8125
4,0.5,1.0
4,0.5,1.0
55,0.5181818181818182,0.8909090909090909
8,0.5625,0.875
353,0.5127478753541076,0.8838526912181303
31,0.5645161290322581,0.8709677419354839
4,0.625,0.75
28,0.5357142857142857,0.9285714285714286
4,0.375,0.75
3,0.5,1.0
4,0.5,1.0
44,0.5113636363636364,0.9318181818181818
12,0.5833333333333334,0.8333333333333334
16,0.4375,0.75
4,0.5,1.0
4,0.5,1.0
4,0.5,1.0
28,0.48214285714285715,0.9642857142857143
28,0.5,0.8571428571428571
4,0.625,0.75
28,0.5357142857142857,0.9285714285714286
4,0.5,1.0
8,0.5,1.0
24,0.4375,0.875
4,0.5,1.0
4,0.625,0.75
4,0.5,1.0
4,0.5,1.0
278,0.48741007194244607,0.8669064748201439
4,0.375,0.75
4,0.625,0.75
459,0.5588235294117647,0.8431372549019608
4,0.5,1.0
40,0.5,0.95
60,0.5083333333333333,0.85
4,0.5,1.0
4,0.5,1.0
4,0.5,1.0
20,0.525,0.85
44,0.5113636363636364,0.8863636363636364
51,0.5490196078431373,0.9019607843137255
168,0.5029761904761905,0.8630952380952381
4,0.5,1.0
12,0.5833333333333334,0.8333333333333334
28,0.5178571428571429,0.8928571428571429
8,0.4375,0.875
1,0.5,1.0
4,0.5,1.0
24,0.4791666666666667,0.875
4,0.375,0.75
451,0.4878048780487805,0.8780487804878049
75,0.5,0.9466666666666667
4,0.625,0.75
5,0.7,0.2
8,0.5625,0.875
289,0.5069204152249135,0.8961937716262975
105,0.47619047619047616,0.8952380952380953
4,0.5,1.0
8,0.5,0.75
2,0.5,1.0
4,0.375,0.75
4,0.375,0.75
4,0.625,0.75
4,0.5,1.0
298,0.511744966442953,0.889261744966443
8,0.375,0.75
70,0.4928571428571429,0.8714285714285714
4,0.5,1.0
24,0.4791666666666667,0.875
317,0.501577287066246,0.8264984227129337
6,0.6666666666666666,0.3333333333333333
4,0.5,1.0
32,0.5,0.9375
14,0.5,1.0
8,0.5625,0.875
196,0.5331632653061225,0.8520408163265306
62,0.5241935483870968,0.9516129032258065
44,0.5227272727272727,0.8636363636363636
4,0.375,0.75
4,0.5,1.0
16,0.5625,0.875
4,0.5,1.0
27,0.48148148148148145,0.8888888888888888
82,0.5121951219512195,0.6585365853658537
4,0.5,1.0
4,0.5,1.0
32,0.5625,0.875
345,0.4971014492753623,0.8608695652173913
4,0.5,1.0
4,0.5,1.0
12,0.4583333333333333,0.9166666666666666
5,0.5,1.0
99,0.5505050505050505,0.8585858585858586
32,0.484375,0.84375
109,0.5963302752293578,0.5871559633027523
193,0.5103626943005182,0.6373056994818653
16,0.59375,0.8125
4,0.625,0.75
4,0.5,1.0
128,0.5234375,0.890625
4,0.5,1.0
305,0.5163934426229508,0.8557377049180328
12,0.5,0.8333333333333334
202,0.45792079207920794,0.8762376237623762
8,0.5625,0.875
4,0.375,0.75
24,0.5208333333333334,0.875
12,0.5,1.0
4,0.375,0.75
12,0.5,1.0
4,0.5,1.0
54,0.5370370370370371,0.8888888888888888
184,0.529891304347826,0.8858695652173914
3,0.5,1.0
8,0.4375,0.875
4,0.625,0.75
346,0.47832369942196534,0.8930635838150289
4,0.375,0.75
95,0.5105263157894737,0.6421052631578947
4,0.625,0.75
4,0.625,0.75
4,0.625,0.75
4,0.5,1.0
19,0.47368421052631576,0.9473684210526315
140,0.5571428571428572,0.8857142857142857
4,0.5,1.0
4,0.5,1.0
98,0.5,0.8775510204081632
24,0.5,0.8333333333333334
24,0.4583333333333333,0.9166666666666666
4,0.625,0.75
103,0.5194174757281553,0.883495145631068
27,0.5185185185185185,0.8888888888888888
4,0.625,0.75
8,0.5,1.0
4,0.5,1.0
86,0.45930232558139533,0.5
32,0.546875,0.90625
8,0.625,0.75
7,0.5714285714285714,0.8571428571428571
20,0.55,0.9
1,0.5,1.0
257,0.5642023346303502,0.8249027237354085
284,0.5334507042253521,0.8767605633802817
16,0.5625,0.875
1,1.0,0.0
4,0.5,1.0
327,0.5091743119266054,0.8776758409785933
4,0.5,1.0
4,0.625,0.75
4,0.5,1.0
4,0.5,1.0
4,0.625,0.75
4,0.625,0.75
8,0.375,0.75
4,0.375,0.75
3,0.6666666666666666,0.6666666666666666
3,0.5,1.0
8,0.4375,0.875
288,0.4965277777777778,0.8680555555555556
4,0.5,1.0
20,0.475,0.85
8,0.5,1.0
28,0.4642857142857143,0.9285714285714286
4,0.625,0.75
36,0.4583333333333333,0.8611111111111112
4,0.625,0.75
12,0.4583333333333333,0.9166666666666666
160,0.5125,0.875
4,0.5,1.0
4,0.5,1.0
4,0.5,1.0
316,0.504746835443038,0.8955696202531646
68,0.49264705882352944,0.9558823529411765
4,0.5,1.0
4,0.5,1.0
16,0.46875,0.8125
12,0.5833333333333334,0.8333333333333334
4,0.5,1.0
420,0.5404761904761904,0.8666666666666667
12,0.5833333333333334,0.8333333333333334
12,0.5,0.8333333333333334
350,0.52,0.8914285714285715
4,0.625,0.75
95,0.5157894736842106,0.9263157894736842
4,0.5,1.0
220,0.5,0.8909090909090909
8,0.5625,0.875
4,0.5,1.0
3,0.6666666666666666,0.6666666666666666
4,0.625,0.75
8,0.375,0.75
332,0.5391566265060241,0.8614457831325302
4,0.5,1.0
212,0.5141509433962265,0.8867924528301887
32,0.515625,0.96875
44,0.48863636363636365,0.9318181818181818
4,0.375,0.75
12,0.5,0.8333333333333334
12,0.5416666666666666,0.9166666666666666
16,0.53125,0.9375
32,0.53125,0.875
47,0.48936170212765956,0.9787234042553191
4,0.5,1.0
395,0.5265822784810127,0.8810126582278481
20,0.5,0.9
4,0.375,0.75
56,0.44642857142857145,0.8571428571428571
4,0.625,0.75
336,0.5104166666666666,0.8720238095238095
4,0.5,1.0
260,0.49615384615384617,0.8538461538461538
8,0.5,1.0
4,0.5,1.0
33,0.48484848484848486,0.9696969696969697
8,0.5625,0.875
36,0.5277777777777778,0.8888888888888888
4,0.5,1.0
8,0.5,1.0
4,0.5,1.0
20,0.5,0.8
1,1.0,0.0
3,0.6666666666666666,0.6666666666666666
32,0.484375,0.84375
12,0.4166666666666667,0.8333333333333334
8,0.625,0.75
4,0.375,0.75
4,0.625,0.75
8,0.5,1.0
16,0.46875,0.9375
12,0.5416666666666666,0.9166666666666666
8,0.5625,0.875
16,0.53125,0.8125
287,0.47909407665505227,0.8815331010452961
1,0.5,1.0
4,0.375,0.75
12,0.5,1.0
141,0.5319148936170213,0.8652482269503546
104,0.5288461538461539,0.6346153846153846
4,0.5,1.0
16,0.53125,0.8125
16,0.5625,0.875
4,0.625,0.75
4,0.625,0.75
12,0.5416666666666666,0.9166666666666666
60,0.475,0.9166666666666666
4,0.5,1.0
12,0.5,0.8333333333333334
24,0.5,0.8333333333333334
47,0.5106382978723404,0.9787234042553191
4,0.5,1.0
310,0.5177419354838709,0.8741935483870967
24,0.5208333333333334,0.9583333333333334
44,0.5113636363636364,0.8863636363636364
4,0.5,1.0
12,0.4583333333333333,0.9166666666666666
64,0.5,0.9375
4,0.5,1.0
4,0.375,0.75
2,0.25,0.5
3,0.5,1.0
2,0.0,0.0
1,1.0,0.0
4,0.5,1.0
274,0.5164233576642335,0.8576642335766423
4,0.375,0.75
4,0.5,1.0
192,0.4947916666666667,0.875
8,0.625,0.75
114,0.4473684210526316,0.5614035087719298
28,0.5,0.9285714285714286
8,0.4375,0.875
8,0.5,1.0
4,0.5,1.0
4,0.5,1.0
4,0.5,1.0
8,0.5625,0.875
8,0.5625,0.875
8,0.4375,0.875
24,0.5208333333333334,0.7916666666666666
6,0.4166666666666667,0.8333333333333334
4,0.5,1.0
400,0.5125,0.87
32,0.5625,0.875
4,0.5,1.0
4,0.625,0.75
128,0.51171875,0.8828125
4,0.5,1.0
3,0.5,1.0
52,0.5576923076923077,0.8461538461538461
384,0.5026041666666666,0.8697916666666666
116,0.5344827586206896,0.896551724137931
8,0.4375,0.875
4,0.5,1.0
36,0.4861111111111111,0.8611111111111112
145,0.49310344827586206,0.6137931034482759
4,0.625,0.75
8,0.4375,0.875
8,0.5,1.0
180,0.5305555555555556,0.8944444444444445
32,0.546875,0.90625
16,0.5625,0.875
12,0.5833333333333334,0.8333333333333334
12,0.4583333333333333,0.9166666666666666
4,0.375,0.75
8,0.625,0.75
63,0.5476190476190477,0.8412698412698413
8,0.5625,0.875
404,0.5668316831683168,0.8415841584158416
111,0.481981981981982,0.8918918918918919
20,0.45,0.9
4,0.625,0.75
20,0.475,0.95
32,0.546875,0.90625
4,0.375,0.75
8,0.5625,0.875
4,0.375,0.75
4,0.625,0.75
24,0.5,0.9166666666666666
4,0.5,1.0
12,0.5,1.0
4,0.5,1.0
12,0.5,1.0
4,0.5,1.0
4,0.625,0.75
184,0.5489130434782609,0.8804347826086957
67,0.5149253731343284,0.9402985074626866
16,0.53125,0.9375
40,0.5125,0.775
264,0.5303030303030303,0.8712121212121212
340,0.4808823529411765,0.8441176470588235
52,0.5384615384615384,0.8846153846153846
1,0.5,1.0
12,0.4166666666666667,0.8333333333333334
48,0.5,0.9166666666666666
72,0.5138888888888888,0.8611111111111112
8,0.5625,0.875
8,0.625,0.75
8,0.375,0.75
8,0.5,1.0
4,0.5,1.0
4,0.5,1.0
8,0.5,1.0
20,0.55,0.9
70,0.45714285714285713,0.6
4,0.5,1.0
41,0.47560975609756095,0.8536585365853658
237,0.5632911392405063,0.8227848101265823
4,0.5,1.0
20,0.475,0.95
16,0.59375,0.8125
4,0.375,0.75
4,0.5,1.0
4,0.5,1.0
4,0.5,1.0
224,0.5223214285714286,0.8839285714285714
12,0.5416666666666666,0.9166666666666666
8,0.4375,0.875
3,0.3333333333333333,0.6666666666666666
338,0.4807692307692308,0.8609467455621301
4,0.5,1.0
3,0.5,1.0
293,0.5307167235494881,0.8293515358361775
2,0.5,1.0
4,0.625,0.75
521,0.5585412667946257,0.8406909788867563
4,0.5,1.0
4,0.625,0.75
36,0.4583333333333333,0.9166666666666666
8,0.5625,0.875
251,0.5338645418326693,0.8366533864541833
4,0.625,0.75
24,0.4791666666666667,0.875
4,0.5,1.0
4,0.5,1.0
8,0.5,1.0
72,0.5,0.8888888888888888
4,0.5,1.0
4,0.5,1.0
4,0.5,1.0
12,0.5416666666666666,0.9166666666666666
32,0.53125,0.875
8,0.5625,0.875
4,0.5,1.0
3,0.5,1.0
16,0.5,1.0
15,0.5,0.8666666666666667
4,0.5,1.0
4,0.5,1.0
9,0.5555555555555556,0.8888888888888888
4,0.5,1.0
8,0.5,1.0
168,0.5208333333333334,0.8630952380952381
24,0.4583333333333333,0.9166666666666666
4,0.5,1.0
8,0.5,1.0
4,0.625,0.75
4,0.5,1.0
424,0.5023584905660378,0.8773584905660378
4,0.625,0.75
302,0.5016556291390728,0.8841059602649006
4,0.625,0.75
1,0.5,1.0
28,0.5178571428571429,0.8928571428571429
4,0.625,0.75
4,0.375,0.25
40,0.575,0.85
20,0.5,0.9
4,0.625,0.75
47,0.4574468085106383,0.9148936170212766
12,0.5,1.0
4,0.5,1.0
47,0.4787234042553192,0.9148936170212766
4,0.625,0.75
408,0.4950980392156863,0.8872549019607843
4,0.625,0.75
8,0.5,0.75
1,0.0,0.0
4,0.5,1.0
71,0.49295774647887325,0.9014084507042254
263,0.5,0.9315589353612167
6,0.5,1.0
4,0.5,1.0
20,0.45,0.9
8,0.5,1.0
181,0.511049723756906,0.8784530386740331
44,0.5340909090909091,0.9318181818181818
8,0.5625,0.875
76,0.506578947368421,0.881578947368421
4,0.375,0.75
28,0.5178571428571429,0.9642857142857143
4,0.375,0.75
4,0.5,1.0
4,0.5,1.0
80,0.46875,0.9125
4,0.5,1.0
15,0.5333333333333333,0.8
8,0.5,0.75
5,0.6,0.8
8,0.4375,0.875
4,0.5,1.0
190,0.5342105263157895,0.7842105263157895
8,0.5625,0.875
236,0.5296610169491526,0.8898305084745762
4,0.625,0.75
4,0.5,1.0
12,0.5416666666666666,0.9166666666666666
8,0.5,0.75
323,0.5325077399380805,0.8978328173374613
1,0.5,1.0
2,0.75,0.5
36,0.4861111111111111,0.9722222222222222
16,0.5625,0.875
148,0.5304054054054054,0.8716216216216216
4,0.625,0.75
4,0.5,1.0
404,0.5061881188118812,0.8638613861386139
8,0.625,0.75
4,0.5,1.0
8,0.5,1.0
16,0.46875,0.9375
4,0.5,1.0
52,0.5096153846153846,0.9038461538461539
4,0.5,1.0
72,0.5069444444444444,0.9027777777777778
112,0.5401785714285714,0.9017857142857143
12,0.5,1.0
50,0.52,0.88
1,1.0,0.0
247,0.5364372469635628,0.8461538461538461
4,0.5,1.0
16,0.5,1.0
4,0.5,1.0
16,0.5,1.0
12,0.5,0.8333333333333334
4,0.625,0.75
4,0.375,0.75
173,0.4624277456647399,0.8901734104046243
8,0.4375,0.875
4,0.375,0.75
404,0.5148514851485149,0.8762376237623762
4,0.375,0.75
8,0.4375,0.875
36,0.5138888888888888,0.8611111111111112
44,0.4659090909090909,0.8863636363636364
44,0.5227272727272727,0.9090909090909091
24,0.5416666666666666,0.8333333333333334
4,0.625,0.75
348,0.47413793103448276,0.8620689655172413
4,0.5,1.0
8,0.5,1.0
11,0.5,1.0
87,0.5862068965517241,0.5977011494252874
4,0.375,0.75
308,0.512987012987013,0.8896103896103896
4,0.625,0.75
31,0.5161290322580645,0.9032258064516129
4,0.5,1.0
4,0.5,1.0
24,0.4791666666666667,0.875
4,0.5,1.0
36,0.5416666666666666,0.8611111111111112
8,0.5625,0.875
8,0.5,1.0
11,0.4090909090909091,0.8181818181818182
64,0.515625,0.90625
4,0.5,1.0
12,0.5416666666666666,0.9166666666666666
170,0.5235294117647059,0.9176470588235294
107,0.5186915887850467,0.9065420560747663
260,0.49038461538461536,0.8884615384615384
79,0.4936708860759494,0.9367088607594937
24,0.4791666666666667,0.875
11,0.5,1.0
4,0.5,1.0
24,0.5,0.8333333333333334
236,0.4872881355932203,0.9152542372881356
20,0.525,0.95
4,0.5,1.0
4,0.5,1.0
3,0.5,1.0
280,0.5375,0.8607142857142858
80,0.49375,0.9125
4,0.5,1.0
4,0.5,1.0
3,0.5,1.0
16,0.53125,0.8125
57,0.5526315789473685,0.8947368421052632
436,0.5630733944954128,0.8463302752293578
8,0.5,1.0
256,0.53515625,0.84375
83,0.4879518072289157,0.9518072289156626
8,0.5,1.0
7,0.5,1.0
25,0.5,0.92
4,0.375,0.75
28,0.48214285714285715,0.9642857142857143
24,0.5416666666666666,0.9166666666666666
8,0.5,1.0
4,0.375,0.75
8,0.5625,0.875
4,0.375,0.75
8,0.5,1.0
56,0.5267857142857143,0.9107142857142857
20,0.525,0.95
4,0.5,1.0
8,0.5,1.0
4,0.5,1.0
333,0.5720720720720721,0.8258258258258259
8,0.5,1.0
76,0.5328947368421053,0.881578947368421
4,0.5,1.0
268,0.5279850746268657,0.8694029850746269
4,0.5,1.0
20,0.5,1.0
8,0.4375,0.875
4,0.625,0.75
4,0.625,0.75
360,0.5,0.8388888888888889
8,0.5,1.0
382,0.5078534031413613,0.8691099476439791
8,0.4375,0.875
89,0.5112359550561798,0.9325842696629213
220,0.5068181818181818,0.8772727272727273
4,0.5,1.0
36,0.5555555555555556,0.8888888888888888
4,0.5,1.0
8,0.5,1.0
28,0.5,0.9285714285714286
248,0.4879032258064516,0.8467741935483871
121,0.4793388429752066,0.9256198347107438
4,0.5,1.0
4,0.5,1.0
96,0.5416666666666666,0.875
132,0.5151515151515151,0.9090909090909091
8,0.5,1.0
41,0.4878048780487805,0.43902439024390244
12,0.5416666666666666,0.9166666666666666
4,0.375,0.75
8,0.5,0.75
233,0.5128755364806867,0.8798283261802575
4,0.625,0.75
4,0.375,0.75
28,0.5178571428571429,0.8214285714285714
4,0.625,0.75
8,0.5,1.0
273,0.4981684981684982,0.9157509157509157
20,0.5,1.0
24,0.5416666666666666,0.8333333333333334
4,0.5,1.0
20,0.5,1.0
4,0.5,1.0
4,0.625,0.75
15,0.5,1.0
67,0.4925373134328358,0.5970149253731343
11,0.5454545454545454,0.7272727272727273
8,0.4375,0.875
4,0.5,1.0
4,0.375,0.75
4,0.5,1.0
52,0.4807692307692308,0.8846153846153846
16,0.5,1.0
292,0.5017123287671232,0.934931506849315
4,0.375,0.75
104,0.5625,0.6057692307692307
4,0.5,1.0
4,0.5,1.0
4,0.625,0.75
67,0.48507462686567165,0.9402985074626866
4,0.375,0.75
116,0.5344827586206896,0.896551724137931
357,0.5280112044817927,0.8375350140056023
4,0.5,1.0
524,0.5019083969465649,0.851145038167939
4,0.5,1.0
8,0.5625,0.875
4,0.375,0.75
4,0.625,0.75
1,0.5,1.0
4,0.375,0.75
15,0.4666666666666667,0.9333333333333333
8,0.5,1.0
8,0.5625,0.875
8,0.5,1.0
292,0.5222602739726028,0.8527397260273972
4,0.625,0.75
4,0.5,1.0
8,0.625,0.75
10,0.5,1.0
4,0.5,1.0
319,0.5297805642633229,0.8840125391849529
5,0.5,1.0
2,0.5,1.0
16,0.53125,0.9375
8,0.5,1.0
4,0.5,1.0
7,0.5714285714285714,0.8571428571428571
4,0.375,0.75
4,0.5,1.0
19,0.5,1.0
288,0.4913194444444444,0.8506944444444444
4,0.5,1.0
4,0.5,1.0
215,0.5604651162790698,0.8511627906976744
8,0.5,1.0
4,0.625,0.75
4,0.5,1.0
4,0.5,1.0
16,0.5,0.875
4,0.5,1.0
498,0.4979919678714859,0.8755020080321285
79,0.5063291139240507,0.6329113924050633
4,0.625,0.75
12,0.5,1.0
4,0.5,1.0
4,0.5,1.0
4,0.375,0.75
40,0.5375,0.875
142,0.5528169014084507,0.8380281690140845
16,0.46875,0.9375
8,0.5625,0.875
8,0.5,1.0
92,0.4945652173913043,0.9021739130434783
188,0.5345744680851063,0.898936170212766
4,0.625,0.75
3,0.5,1.0
4,0.625,0.75
4,0.5,1.0
326,0.5475460122699386,0.8619631901840491
4,0.375,0.75
4,0.625,0.75
72,0.5069444444444444,0.875
24,0.5416666666666666,0.9166666666666666
8,0.5,1.0
80,0.53125,0.9125
16,0.46875,0.9375
4,0.5,1.0
4,0.5,1.0
8,0.5,1.0
368,0.5258152173913043,0.8396739130434783
16,0.5,0.875
3,0.5,1.0
4,0.5,1.0
4,0.625,0.75
12,0.5,0.8333333333333334
4,0.375,0.75
364,0.4807692307692308,0.8406593406593407
28,0.44642857142857145,0.8928571428571429
12,0.5416666666666666,0.75
4,0.5,1.0
4,0.375,0.75
8,0.5,1.0
84,0.5476190476190477,0.8809523809523809
4,0.5,1.0
4,0.5,1.0
173,0.4884393063583815,0.8959537572254336
24,0.4791666666666667,0.7916666666666666
4,0.5,1.0
96,0.5052083333333334,0.8854166666666666
8,0.4375,0.875
4,0.375,0.75
16,0.53125,0.9375
72,0.4791666666666667,0.9027777777777778
8,0.4375,0.875
232,0.5323275862068966,0.8577586206896551
4,0.5,1.0
12,0.5416666666666666,0.9166666666666666
28,0.4642857142857143,0.8571428571428571
104,0.5576923076923077,0.7884615384615384
4,0.5,1.0
304,0.4934210526315789,0.875
48,0.5416666666666666,0.8333333333333334
12,0.4583333333333333,0.9166666666666666
4,0.5,1.0
8,0.5625,0.875
56,0.48214285714285715,0.8571428571428571
8,0.5,1.0
8,0.5625,0.875
336,0.5104166666666666,0.8779761904761905
72,0.5208333333333334,0.9305555555555556
4,0.625,0.75
56,0.5,0.8928571428571429
8,0.5,1.0
4,0.375,0.75
8,0.5625,0.875
95,0.531578947368421,0.9157894736842105
336,0.5208333333333334,0.8690476190476191
48,0.5104166666666666,0.9375
8,0.4375,0.875
43,0.5,0.9069767441860465
4,0.625,0.75
348,0.5100574712643678,0.882183908045977
4,0.375,0.75
4,0.5,1.0
8,0.4375,0.875
8,0.5,1.0
8,0.4375,0.875
4,0.5,1.0
8,0.5,0.75
184,0.5135869565217391,0.8967391304347826
4,0.5,1.0
4,0.625,0.75
4,0.5,1.0
37,0.5135135135135135,0.918918918918919
8,0.5,1.0
93,0.5,0.8924731182795699
420,0.5166666666666667,0.8761904761904762
7,0.5,1.0
12,0.5416666666666666,0.9166666666666666
68,0.5,0.9117647058823529
4,0.5,1.0
8,0.5625,0.875
135,0.5037037037037037,0.8740740740740741
64,0.484375,0.875
16,0.5625,0.75
16,0.5,0.875
16,0.5625,0.875
2,0.25,0.5
8,0.5625,0.875
76,0.5197368421052632,0.9078947368421053
4,0.625,0.75
4,0.5,1.0
288,0.5,0.8680555555555556
4,0.5,1.0
28,0.5,0.9285714285714286
44,0.5,0.8636363636363636
8,0.4375,0.875
384,0.4856770833333333,0.8463541666666666
24,0.5,0.8333333333333334
31,0.45161290322580644,0.8387096774193549
4,0.625,0.75
16,0.5,0.875
143,0.513986013986014,0.8741258741258742
8,0.5625,0.875
56,0.4732142857142857,0.9464285714285714
12,0.4166666666666667,0.8333333333333334
16,0.53125,0.8125
20,0.5,1.0
4,0.5,1.0
4,0.375,0.75
296,0.5152027027027027,0.847972972972973
72,0.4791666666666667,0.9305555555555556
4,0.625,0.75
4,0.5,1.0
8,0.5,1.0
4,0.5,1.0
60,0.49166666666666664,0.8833333333333333
4,0.5,1.0
3,0.6666666666666666,0.6666666666666666
16,0.5625,0.875
220,0.5431818181818182,0.8590909090909091
4,0.5,1.0
159,0.4968553459119497,0.8679245283018868
4,0.5,1.0
109,0.536697247706422,0.8348623853211009
4,0.375,0.75
4,0.375,0.75
4,0.375,0.75
12,0.5,1.0
16,0.53125,0.8125
4,0.5,1.0
4,0.5,1.0
4,0.625,0.75
252,0.5,0.9285714285714286
4,0.5,1.0
8,0.5,1.0
4,0.625,0.75
444,0.4966216216216216,0.8626126126126126
28,0.5535714285714286,0.8928571428571429
4,0.5,1.0
23,0.5652173913043478,0.8695652173913043
4,0.625,0.75
4,0.625,0.75
4,0.5,1.0
32,0.5,1.0
4,0.375,0.75
4,0.5,1.0
20,0.475,0.95
4,0.5,1.0
4,0.5,1.0
32,0.5,0.9375
8,0.5625,0.875
52,0.5384615384615384,0.8076923076923077
2,0.25,0.5
4,0.625,0.75
36,0.5138888888888888,0.9722222222222222
8,0.5,1.0
20,0.5,0.9
4,0.375,0.75
12,0.5,1.0
4,0.5,1.0
223,0.5224215246636771,0.8385650224215246
16,0.5,1.0
8,0.5,1.0
252,0.5178571428571429,0.8531746031746031
4,0.625,0.75
4,0.5,1.0
4,0.375,0.75
4,0.5,1.0
107,0.5,0.9439252336448598
4,0.625,0.75
8,0.5,0.75
4,0.5,1.0
8,0.5,0.75
4,0.5,1.0
4,0.5,1.0
28,0.5,0.8571428571428571
4,0.5,1.0
12,0.4583333333333333,0.9166666666666666
4,0.5,1.0
237,0.47468354430379744,0.8818565400843882
4,0.625,0.75
4,0.625,0.75
4,0.5,1.0
250,0.554,0.844
28,0.5178571428571429,0.9642857142857143
268,0.5149253731343284,0.9029850746268657
8,0.5,1.0
4,0.625,0.75
8,0.5625,0.875
148,0.5202702702702703,0.9324324324324325
120,0.5625,0.825
20,0.55,0.9
351,0.48148148148148145,0.8945868945868946
17,0.5,0.7647058823529411
4,0.5,1.0
8,0.4375,0.875
7,0.5,1.0
4,0.625,0.75
4,0.5,1.0
16,0.53125,0.9375
36,0.5,0.8888888888888888
3,0.6666666666666666,0.6666666666666666
92,0.5,0.8913043478260869
188,0.5106382978723404,0.8723404255319149
4,0.375,0.75
316,0.560126582278481,0.8417721518987342
4,0.5,1.0
8,0.5625,0.875
12,0.5,1.0
20,0.575,0.85
36,0.5694444444444444,0.8611111111111112
414,0.5205314009661836,0.857487922705314
4,0.5,1.0
24,0.4583333333333333,0.9166666666666666
4,0.625,0.75
4,0.5,1.0
4,0.5,1.0
4,0.625,0.75
4,0.375,0.75
78,0.5576923076923077,0.5769230769230769
8,0.5,1.0
1,0.5,1.0
4,0.625,0.75
12,0.5416666666666666,0.9166666666666666
121,0.49173553719008267,0.9173553719008265
8,0.5625,0.875
12,0.5,1.0
140,0.5571428571428572,0.8857142857142857
349,0.5085959885386819,0.8739255014326648
60,0.5166666666666667,0.8666666666666667
4,0.625,0.75
28,0.5,0.8571428571428571
16,0.46875,0.9375
387,0.5284237726098191,0.8811369509043928
12,0.5,1.0
8,0.5,1.0
5,0.4,0.8
20,0.525,0.85
4,0.5,1.0
20,0.475,0.95
80,0.51875,0.8625
20,0.6,0.8
220,0.5068181818181818,0.8681818181818182
4,0.5,1.0
4,0.5,1.0
16,0.59375,0.8125
20,0.45,0.9
36,0.5,0.9444444444444444
5,0.5,1.0
296,0.5033783783783784,0.8716216216216216
12,0.5,1.0
265,0.5415094339622641,0.8490566037735849
4,0.375,0.75
4,0.5,1.0
228,0.48026315789473684,0.8991228070175439
8,0.5625,0.875
