alt,n_bands,delta,method,bet,allocation,stopping_time,sample_size,run_time,worst_case_eta
0.5226315789473684,500,0.0,uinnsm_product,smooth_predictable,round_robin,144,144.0,-36.80532908439636,[0.499 0.501]
0.5226315789473684,1,0.0,uinnsm_product,smooth_predictable,predictable_kelly,400,400.0,-0.3524363040924072,[0.5 0.5]
0.5226315789473684,3,0.0,uinnsm_product,smooth_predictable,predictable_kelly,338,400.0,-1.0540664196014404,[0.5 0.5]
0.5226315789473684,10,0.0,uinnsm_product,smooth_predictable,predictable_kelly,144,282.0,-3.5472264289855957,[0.45 0.55]
0.5226315789473684,100,0.0,uinnsm_product,smooth_predictable,predictable_kelly,144,282.0,-35.35768008232117,[0.495 0.505]
0.5226315789473684,500,0.0,uinnsm_product,smooth_predictable,predictable_kelly,144,282.0,-176.96039581298828,[0.499 0.501]
0.5226315789473684,1,0.0,uinnsm_product,smooth_predictable,greedy_kelly,400,400.0,-0.7906191349029541,[0.5 0.5]
0.5226315789473684,3,0.0,uinnsm_product,smooth_predictable,greedy_kelly,338,338.0,-1.730299472808838,[0.5 0.5]
0.5226315789473684,10,0.0,uinnsm_product,smooth_predictable,greedy_kelly,158,158.0,-5.044949531555176,[0.45 0.55]
0.5226315789473684,100,0.0,uinnsm_product,smooth_predictable,greedy_kelly,145,145.0,-47.77385210990906,[0.505 0.495]
0.5226315789473684,500,0.0,uinnsm_product,smooth_predictable,greedy_kelly,144,144.0,-240.91096878051758,[0.499 0.501]
0.5226315789473684,1,0.0,uinnsm_product,inverse,round_robin,400,400.0,-0.07819199562072754,[0.5 0.5]
0.5226315789473684,3,0.0,uinnsm_product,inverse,round_robin,326,326.0,-0.22679543495178223,[0.5 0.5]
0.5226315789473684,10,0.0,uinnsm_product,inverse,round_robin,142,142.0,-0.7641727924346924,[0.45 0.55]
0.5226315789473684,100,0.0,uinnsm_product,inverse,round_robin,132,132.0,-7.691073179244995,[0.495 0.505]
0.5226315789473684,500,0.0,uinnsm_product,inverse,round_robin,131,131.0,-39.004860639572144,[0.503 0.497]
0.5226315789473684,1,0.0,uinnsm_product,inverse,predictable_kelly,400,400.0,-0.3677246570587158,[0.5 0.5]
0.5226315789473684,3,0.0,uinnsm_product,inverse,predictable_kelly,326,400.0,-1.080754280090332,[0.5 0.5]
0.5226315789473684,10,0.0,uinnsm_product,inverse,predictable_kelly,131,256.0,-3.6363894939422607,[0.45 0.55]
0.5226315789473684,100,0.0,uinnsm_product,inverse,predictable_kelly,131,256.0,-36.79032015800476,[0.495 0.505]
0.5226315789473684,500,0.0,uinnsm_product,inverse,predictable_kelly,131,256.0,-181.98237347602844,[0.499 0.501]
0.5226315789473684,1,0.0,uinnsm_product,inverse,greedy_kelly,400,400.0,-0.7915825843811035,[0.5 0.5]
0.5226315789473684,3,0.0,uinnsm_product,inverse,greedy_kelly,326,326.0,-1.7291769981384277,[0.5 0.5]
0.5226315789473684,10,0.0,uinnsm_product,inverse,greedy_kelly,142,142.0,-5.060399055480957,[0.45 0.55]
0.5226315789473684,100,0.0,uinnsm_product,inverse,greedy_kelly,132,132.0,-47.942527294158936,[0.495 0.505]
0.5226315789473684,500,0.0,uinnsm_product,inverse,greedy_kelly,131,131.0,-240.1886911392212,[0.503 0.497]
0.5226315789473684,1,0.0,lcb,fixed_predictable,round_robin,297,297,-18.342485189437866,
0.5226315789473684,3,0.0,lcb,fixed_predictable,round_robin,297,297,-18.319873571395874,
0.5226315789473684,10,0.0,lcb,fixed_predictable,round_robin,297,297,-18.208850145339966,
0.5226315789473684,100,0.0,lcb,fixed_predictable,round_robin,297,297,-18.39261531829834,
0.5226315789473684,500,0.0,lcb,fixed_predictable,round_robin,297,297,-18.2797110080719,
0.5226315789473684,1,0.0,lcb,fixed_predictable,predictable_kelly,,,-18.2797110080719,
0.5226315789473684,3,0.0,lcb,fixed_predictable,predictable_kelly,,,-18.2797110080719,
0.5226315789473684,10,0.0,lcb,fixed_predictable,predictable_kelly,,,-18.2797110080719,
0.5226315789473684,100,0.0,lcb,fixed_predictable,predictable_kelly,,,-18.2797110080719,
0.5226315789473684,500,0.0,lcb,fixed_predictable,predictable_kelly,,,-18.2797110080719,
0.5226315789473684,1,0.0,lcb,fixed_predictable,greedy_kelly,,,-18.2797110080719,
0.5226315789473684,3,0.0,lcb,fixed_predictable,greedy_kelly,,,-18.2797110080719,
0.5226315789473684,10,0.0,lcb,fixed_predictable,greedy_kelly,,,-18.2797110080719,
0.5226315789473684,100,0.0,lcb,fixed_predictable,greedy_kelly,,,-18.2797110080719,
0.5226315789473684,500,0.0,lcb,fixed_predictable,greedy_kelly,,,-18.2797110080719,
0.5226315789473684,1,0.0,lcb,agrapa,round_robin,153,153,-18.281046152114868,
0.5226315789473684,3,0.0,lcb,agrapa,round_robin,153,153,-18.411241054534912,
0.5226315789473684,10,0.0,lcb,agrapa,round_robin,153,153,-18.40807580947876,
0.5226315789473684,100,0.0,lcb,agrapa,round_robin,153,153,-18.411449909210205,
0.5226315789473684,500,0.0,lcb,agrapa,round_robin,153,153,-18.28438448905945,
0.5226315789473684,1,0.0,lcb,agrapa,predictable_kelly,,,-18.28438448905945,
0.5226315789473684,3,0.0,lcb,agrapa,predictable_kelly,,,-18.28438448905945,
0.5226315789473684,10,0.0,lcb,agrapa,predictable_kelly,,,-18.28438448905945,
0.5226315789473684,100,0.0,lcb,agrapa,predictable_kelly,,,-18.28438448905945,
0.5226315789473684,500,0.0,lcb,agrapa,predictable_kelly,,,-18.28438448905945,
0.5226315789473684,1,0.0,lcb,agrapa,greedy_kelly,,,-18.28438448905945,
0.5226315789473684,3,0.0,lcb,agrapa,greedy_kelly,,,-18.28438448905945,
0.5226315789473684,10,0.0,lcb,agrapa,greedy_kelly,,,-18.28438448905945,
0.5226315789473684,100,0.0,lcb,agrapa,greedy_kelly,,,-18.28438448905945,
0.5226315789473684,500,0.0,lcb,agrapa,greedy_kelly,,,-18.28438448905945,
0.5226315789473684,1,0.0,lcb,smooth_predictable,round_robin,285,285,-18.141822338104248,
0.5226315789473684,3,0.0,lcb,smooth_predictable,round_robin,285,285,-18.06749439239502,
0.5226315789473684,10,0.0,lcb,smooth_predictable,round_robin,285,285,-18.327813863754272,
0.5226315789473684,100,0.0,lcb,smooth_predictable,round_robin,285,285,-18.121444940567017,
0.5226315789473684,500,0.0,lcb,smooth_predictable,round_robin,285,285,-18.07920241355896,
0.5226315789473684,1,0.0,lcb,smooth_predictable,predictable_kelly,,,-18.07920241355896,
0.5226315789473684,3,0.0,lcb,smooth_predictable,predictable_kelly,,,-18.07920241355896,
0.5226315789473684,10,0.0,lcb,smooth_predictable,predictable_kelly,,,-18.07920241355896,
0.5226315789473684,100,0.0,lcb,smooth_predictable,predictable_kelly,,,-18.07920241355896,
0.5226315789473684,500,0.0,lcb,smooth_predictable,predictable_kelly,,,-18.07920241355896,
0.5226315789473684,1,0.0,lcb,smooth_predictable,greedy_kelly,,,-18.07920241355896,
0.5226315789473684,3,0.0,lcb,smooth_predictable,greedy_kelly,,,-18.07920241355896,
0.5226315789473684,10,0.0,lcb,smooth_predictable,greedy_kelly,,,-18.07920241355896,
0.5226315789473684,100,0.0,lcb,smooth_predictable,greedy_kelly,,,-18.07920241355896,
0.5226315789473684,500,0.0,lcb,smooth_predictable,greedy_kelly,,,-18.07920241355896,
0.5226315789473684,1,0.0,lcb,inverse,round_robin,259,259,-18.31232237815857,
0.5226315789473684,3,0.0,lcb,inverse,round_robin,259,259,-17.9313383102417,
0.5226315789473684,10,0.0,lcb,inverse,round_robin,259,259,-18.005053520202637,
0.5226315789473684,100,0.0,lcb,inverse,round_robin,259,259,-18.023125410079956,
0.5226315789473684,500,0.0,lcb,inverse,round_robin,259,259,-18.09976577758789,
0.5226315789473684,1,0.0,lcb,inverse,predictable_kelly,,,-18.09976577758789,
0.5226315789473684,3,0.0,lcb,inverse,predictable_kelly,,,-18.09976577758789,
0.5226315789473684,10,0.0,lcb,inverse,predictable_kelly,,,-18.09976577758789,
0.5226315789473684,100,0.0,lcb,inverse,predictable_kelly,,,-18.09976577758789,
0.5226315789473684,500,0.0,lcb,inverse,predictable_kelly,,,-18.09976577758789,
0.5226315789473684,1,0.0,lcb,inverse,greedy_kelly,,,-18.09976577758789,
0.5226315789473684,3,0.0,lcb,inverse,greedy_kelly,,,-18.09976577758789,
0.5226315789473684,10,0.0,lcb,inverse,greedy_kelly,,,-18.09976577758789,
0.5226315789473684,100,0.0,lcb,inverse,greedy_kelly,,,-18.09976577758789,
0.5226315789473684,500,0.0,lcb,inverse,greedy_kelly,,,-18.09976577758789,
0.5226315789473684,1,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-0.08068323135375977,[0.5 0.5]
0.5226315789473684,3,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-0.2326362133026123,[0.5 0.5]
0.5226315789473684,10,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-0.7800285816192627,[0.45 0.55]
0.5226315789473684,100,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-7.8685526847839355,[0.475 0.525]
0.5226315789473684,500,0.5,uinnsm_product,fixed_predictable,round_robin,400,400.0,-38.7828631401062,[0.475 0.525]
0.5226315789473684,1,0.5,uinnsm_product,fixed_predictable,predictable_kelly,400,400.0,-0.3587677478790283,[0.5 0.5]
0.5226315789473684,3,0.5,uinnsm_product,fixed_predictable,predictable_kelly,356,400.0,-1.0900988578796387,[0.16666667 0.83333333]
0.5226315789473684,10,0.5,uinnsm_product,fixed_predictable,predictable_kelly,158,310.0,-3.620467185974121,[0.25 0.75]
0.5226315789473684,100,0.5,uinnsm_product,fixed_predictable,predictable_kelly,149,292.0,-36.54771900177002,[0.245 0.755]
0.5226315789473684,500,0.5,uinnsm_product,fixed_predictable,predictable_kelly,149,292.0,-183.2397780418396,[0.249 0.751]
0.5226315789473684,1,0.5,uinnsm_product,fixed_predictable,greedy_kelly,400,400.0,-0.8132703304290771,[0.5 0.5]
0.5226315789473684,3,0.5,uinnsm_product,fixed_predictable,greedy_kelly,400,400.0,-1.7826967239379883,[0.83333333 0.16666667]
0.5226315789473684,10,0.5,uinnsm_product,fixed_predictable,greedy_kelly,400,400.0,-5.166883707046509,[0.95 0.05]
0.5226315789473684,100,0.5,uinnsm_product,fixed_predictable,greedy_kelly,400,400.0,-48.77027416229248,[0.995 0.005]
0.5226315789473684,500,0.5,uinnsm_product,fixed_predictable,greedy_kelly,400,400.0,-238.2570869922638,[0.999 0.001]
0.5226315789473684,1,0.5,uinnsm_product,agrapa,round_robin,400,400.0,-0.07578706741333008,[0.5 0.5]
0.5226315789473684,3,0.5,uinnsm_product,agrapa,round_robin,400,400.0,-0.22194242477416992,[0.16666667 0.83333333]
0.5226315789473684,10,0.5,uinnsm_product,agrapa,round_robin,400,400.0,-0.7298638820648193,[0.25 0.75]
0.5226315789473684,100,0.5,uinnsm_product,agrapa,round_robin,120,120.0,-7.328731298446655,[0.275 0.725]
0.5226315789473684,500,0.5,uinnsm_product,agrapa,round_robin,116,116.0,-36.75756812095642,[0.273 0.727]
0.5226315789473684,1,0.5,uinnsm_product,agrapa,predictable_kelly,400,400.0,-0.35248541831970215,[0.5 0.5]
0.5226315789473684,3,0.5,uinnsm_product,agrapa,predictable_kelly,400,400.0,-1.0541870594024658,[0.16666667 0.83333333]
0.5226315789473684,10,0.5,uinnsm_product,agrapa,predictable_kelly,400,400.0,-3.611842393875122,[0.25 0.75]
0.5226315789473684,100,0.5,uinnsm_product,agrapa,predictable_kelly,80,154.0,-35.294047832489014,[0.265 0.735]
0.5226315789473684,500,0.5,uinnsm_product,agrapa,predictable_kelly,81,156.0,-177.10326099395752,[0.261 0.739]
0.5226315789473684,1,0.5,uinnsm_product,agrapa,greedy_kelly,400,400.0,-0.8202157020568848,[0.5 0.5]
0.5226315789473684,3,0.5,uinnsm_product,agrapa,greedy_kelly,400,400.0,-1.7604413032531738,[0.16666667 0.83333333]
0.5226315789473684,10,0.5,uinnsm_product,agrapa,greedy_kelly,400,400.0,-5.1024792194366455,[0.25 0.75]
0.5226315789473684,100,0.5,uinnsm_product,agrapa,greedy_kelly,81,81.0,-48.15957713127136,[0.275 0.725]
0.5226315789473684,500,0.5,uinnsm_product,agrapa,greedy_kelly,79,79.0,-241.08185815811157,[0.257 0.743]
0.5226315789473684,1,0.5,uinnsm_product,smooth_predictable,round_robin,400,400.0,-0.08435201644897461,[0.5 0.5]
0.5226315789473684,3,0.5,uinnsm_product,smooth_predictable,round_robin,339,339.0,-0.23332977294921875,[0.16666667 0.83333333]
0.5226315789473684,10,0.5,uinnsm_product,smooth_predictable,round_robin,179,179.0,-0.7704911231994629,[0.25 0.75]
0.5226315789473684,100,0.5,uinnsm_product,smooth_predictable,round_robin,146,146.0,-7.725321531295776,[0.265 0.735]
0.5226315789473684,500,0.5,uinnsm_product,smooth_predictable,round_robin,144,144.0,-38.689576387405396,[0.263 0.737]
0.5226315789473684,1,0.5,uinnsm_product,smooth_predictable,predictable_kelly,400,400.0,-0.36158061027526855,[0.5 0.5]
0.5226315789473684,3,0.5,uinnsm_product,smooth_predictable,predictable_kelly,378,400.0,-1.0887763500213623,[0.16666667 0.83333333]
0.5226315789473684,10,0.5,uinnsm_product,smooth_predictable,predictable_kelly,274,400.0,-3.615677833557129,[0.25 0.75]
0.5226315789473684,100,0.5,uinnsm_product,smooth_predictable,predictable_kelly,145,284.0,-36.456114768981934,[0.255 0.745]
0.5226315789473684,500,0.5,uinnsm_product,smooth_predictable,predictable_kelly,142,278.0,-181.22749257087708,[0.251 0.749]
0.5226315789473684,1,0.5,uinnsm_product,smooth_predictable,greedy_kelly,400,400.0,-0.7874557971954346,[0.5 0.5]
0.5226315789473684,3,0.5,uinnsm_product,smooth_predictable,greedy_kelly,378,378.0,-1.7293670177459717,[0.16666667 0.83333333]
0.5226315789473684,10,0.5,uinnsm_product,smooth_predictable,greedy_kelly,274,274.0,-5.024440050125122,[0.25 0.75]
0.5226315789473684,100,0.5,uinnsm_product,smooth_predictable,greedy_kelly,144,144.0,-48.07629179954529,[0.245 0.755]
0.5226315789473684,500,0.5,uinnsm_product,smooth_predictable,greedy_kelly,142,142.0,-238.11857271194458,[0.251 0.749]
0.5226315789473684,1,0.5,uinnsm_product,inverse,round_robin,400,400.0,-0.07466554641723633,[0.5 0.5]
0.5226315789473684,3,0.5,uinnsm_product,inverse,round_robin,400,400.0,-0.2204291820526123,[0.16666667 0.83333333]
0.5226315789473684,10,0.5,uinnsm_product,inverse,round_robin,161,161.0,-0.7287874221801758,[0.25 0.75]
0.5226315789473684,100,0.5,uinnsm_product,inverse,round_robin,132,132.0,-7.365333080291748,[0.265 0.735]
0.5226315789473684,500,0.5,uinnsm_product,inverse,round_robin,132,132.0,-36.944480657577515,[0.263 0.737]
0.5226315789473684,1,0.5,uinnsm_product,inverse,predictable_kelly,400,400.0,-0.3538970947265625,[0.5 0.5]
0.5226315789473684,3,0.5,uinnsm_product,inverse,predictable_kelly,369,400.0,-1.0544590950012207,[0.16666667 0.83333333]
0.5226315789473684,10,0.5,uinnsm_product,inverse,predictable_kelly,243,400.0,-3.517829179763794,[0.25 0.75]
0.5226315789473684,100,0.5,uinnsm_product,inverse,predictable_kelly,132,258.0,-35.42349600791931,[0.255 0.745]
0.5226315789473684,500,0.5,uinnsm_product,inverse,predictable_kelly,129,252.0,-177.60621333122253,[0.251 0.749]
0.5226315789473684,1,0.5,uinnsm_product,inverse,greedy_kelly,400,400.0,-0.7849185466766357,[0.5 0.5]
0.5226315789473684,3,0.5,uinnsm_product,inverse,greedy_kelly,369,369.0,-1.728316068649292,[0.16666667 0.83333333]
0.5226315789473684,10,0.5,uinnsm_product,inverse,greedy_kelly,243,243.0,-5.034139394760132,[0.25 0.75]
0.5226315789473684,100,0.5,uinnsm_product,inverse,greedy_kelly,131,131.0,-47.972744941711426,[0.255 0.745]
0.5226315789473684,500,0.5,uinnsm_product,inverse,greedy_kelly,129,129.0,-244.55971455574036,[0.251 0.749]
0.5226315789473684,1,0.5,lcb,fixed_predictable,round_robin,297,297,-18.157893896102905,
0.5226315789473684,3,0.5,lcb,fixed_predictable,round_robin,297,297,-18.131682872772217,
0.5226315789473684,10,0.5,lcb,fixed_predictable,round_robin,297,297,-18.068202018737793,
0.5226315789473684,100,0.5,lcb,fixed_predictable,round_robin,297,297,-18.250434398651123,
0.5226315789473684,500,0.5,lcb,fixed_predictable,round_robin,297,297,-18.19812822341919,
0.5226315789473684,1,0.5,lcb,fixed_predictable,predictable_kelly,,,-18.19812822341919,
0.5226315789473684,3,0.5,lcb,fixed_predictable,predictable_kelly,,,-18.19812822341919,
0.5226315789473684,10,0.5,lcb,fixed_predictable,predictable_kelly,,,-18.19812822341919,
0.5226315789473684,100,0.5,lcb,fixed_predictable,predictable_kelly,,,-18.19812822341919,
0.5226315789473684,500,0.5,lcb,fixed_predictable,predictable_kelly,,,-18.19812822341919,
0.5226315789473684,1,0.5,lcb,fixed_predictable,greedy_kelly,,,-18.19812822341919,
0.5226315789473684,3,0.5,lcb,fixed_predictable,greedy_kelly,,,-18.19812822341919,
0.5226315789473684,10,0.5,lcb,fixed_predictable,greedy_kelly,,,-18.19812822341919,
0.5226315789473684,100,0.5,lcb,fixed_predictable,greedy_kelly,,,-18.19812822341919,
0.5226315789473684,500,0.5,lcb,fixed_predictable,greedy_kelly,,,-18.19812822341919,
0.5226315789473684,1,0.5,lcb,agrapa,round_robin,154,154,-18.253082752227783,
0.5226315789473684,3,0.5,lcb,agrapa,round_robin,154,154,-18.180373668670654,
0.5226315789473684,10,0.5,lcb,agrapa,round_robin,154,154,-18.133572816848755,
0.5226315789473684,100,0.5,lcb,agrapa,round_robin,154,154,-18.251328706741333,
0.5226315789473684,500,0.5,lcb,agrapa,round_robin,154,154,-18.219582319259644,
0.5226315789473684,1,0.5,lcb,agrapa,predictable_kelly,,,-18.219582319259644,
0.5226315789473684,3,0.5,lcb,agrapa,predictable_kelly,,,-18.219582319259644,
0.5226315789473684,10,0.5,lcb,agrapa,predictable_kelly,,,-18.219582319259644,
0.5226315789473684,100,0.5,lcb,agrapa,predictable_kelly,,,-18.219582319259644,
0.5226315789473684,500,0.5,lcb,agrapa,predictable_kelly,,,-18.219582319259644,
0.5226315789473684,1,0.5,lcb,agrapa,greedy_kelly,,,-18.219582319259644,
0.5226315789473684,3,0.5,lcb,agrapa,greedy_kelly,,,-18.219582319259644,
0.5226315789473684,10,0.5,lcb,agrapa,greedy_kelly,,,-18.219582319259644,
0.5226315789473684,100,0.5,lcb,agrapa,greedy_kelly,,,-18.219582319259644,
0.5226315789473684,500,0.5,lcb,agrapa,greedy_kelly,,,-18.219582319259644,
0.5226315789473684,1,0.5,lcb,smooth_predictable,round_robin,278,278,-18.03742289543152,
0.5226315789473684,3,0.5,lcb,smooth_predictable,round_robin,278,278,-18.163764238357544,
0.5226315789473684,10,0.5,lcb,smooth_predictable,round_robin,278,278,-18.167887210845947,
0.5226315789473684,100,0.5,lcb,smooth_predictable,round_robin,278,278,-18.250537872314453,
0.5226315789473684,500,0.5,lcb,smooth_predictable,round_robin,278,278,-18.028366565704346,
0.5226315789473684,1,0.5,lcb,smooth_predictable,predictable_kelly,,,-18.028366565704346,
0.5226315789473684,3,0.5,lcb,smooth_predictable,predictable_kelly,,,-18.028366565704346,
0.5226315789473684,10,0.5,lcb,smooth_predictable,predictable_kelly,,,-18.028366565704346,
0.5226315789473684,100,0.5,lcb,smooth_predictable,predictable_kelly,,,-18.028366565704346,
0.5226315789473684,500,0.5,lcb,smooth_predictable,predictable_kelly,,,-18.028366565704346,
0.5226315789473684,1,0.5,lcb,smooth_predictable,greedy_kelly,,,-18.028366565704346,
0.5226315789473684,3,0.5,lcb,smooth_predictable,greedy_kelly,,,-18.028366565704346,
0.5226315789473684,10,0.5,lcb,smooth_predictable,greedy_kelly,,,-18.028366565704346,
0.5226315789473684,100,0.5,lcb,smooth_predictable,greedy_kelly,,,-18.028366565704346,
0.5226315789473684,500,0.5,lcb,smooth_predictable,greedy_kelly,,,-18.028366565704346,
0.5226315789473684,1,0.5,lcb,inverse,round_robin,252,252,-18.11904764175415,
0.5226315789473684,3,0.5,lcb,inverse,round_robin,252,252,-18.100337982177734,
0.5226315789473684,10,0.5,lcb,inverse,round_robin,252,252,-18.20796489715576,
0.5226315789473684,100,0.5,lcb,inverse,round_robin,252,252,-17.900076866149902,
0.5226315789473684,500,0.5,lcb,inverse,round_robin,252,252,-17.946669816970825,
0.5226315789473684,1,0.5,lcb,inverse,predictable_kelly,,,-17.946669816970825,
0.5226315789473684,3,0.5,lcb,inverse,predictable_kelly,,,-17.946669816970825,
0.5226315789473684,10,0.5,lcb,inverse,predictable_kelly,,,-17.946669816970825,
0.5226315789473684,100,0.5,lcb,inverse,predictable_kelly,,,-17.946669816970825,
0.5226315789473684,500,0.5,lcb,inverse,predictable_kelly,,,-17.946669816970825,
0.5226315789473684,1,0.5,lcb,inverse,greedy_kelly,,,-17.946669816970825,
0.5226315789473684,3,0.5,lcb,inverse,greedy_kelly,,,-17.946669816970825,
0.5226315789473684,10,0.5,lcb,inverse,greedy_kelly,,,-17.946669816970825,
0.5226315789473684,100,0.5,lcb,inverse,greedy_kelly,,,-17.946669816970825,
0.5226315789473684,500,0.5,lcb,inverse,greedy_kelly,,,-17.946669816970825,
0.5352631578947369,1,0.0,uinnsm_product,fixed_predictable,round_robin,400,400.0,-0.07517528533935547,[0.5 0.5]
0.5352631578947369,3,0.0,uinnsm_product,fixed_predictable,round_robin,400,400.0,-0.21947550773620605,[0.83333333 0.16666667]
0.5352631578947369,10,0.0,uinnsm_product,fixed_predictable,round_robin,400,400.0,-0.7333261966705322,[0.75 0.25]
0.5352631578947369,100,0.0,uinnsm_product,fixed_predictable,round_robin,400,400.0,-7.378265619277954,[0.785 0.215]
0.5352631578947369,500,0.0,uinnsm_product,fixed_predictable,round_robin,400,400.0,-36.997697591781616,[0.783 0.217]
0.5352631578947369,1,0.0,uinnsm_product,fixed_predictable,predictable_kelly,400,400.0,-0.3478729724884033,[0.5 0.5]
0.5352631578947369,3,0.0,uinnsm_product,fixed_predictable,predictable_kelly,146,286.0,-1.059234619140625,[0.5 0.5]
0.5352631578947369,10,0.0,uinnsm_product,fixed_predictable,predictable_kelly,96,186.0,-3.586660861968994,[0.45 0.55]
0.5352631578947369,100,0.0,uinnsm_product,fixed_predictable,predictable_kelly,96,186.0,-35.39195775985718,[0.495 0.505]
0.5352631578947369,500,0.0,uinnsm_product,fixed_predictable,predictable_kelly,96,186.0,-177.26913404464722,[0.499 0.501]
0.5352631578947369,1,0.0,uinnsm_product,fixed_predictable,greedy_kelly,400,400.0,-0.7990984916687012,[0.5 0.5]
0.5352631578947369,3,0.0,uinnsm_product,fixed_predictable,greedy_kelly,400,400.0,-1.7303647994995117,[0.16666667 0.83333333]
0.5352631578947369,10,0.0,uinnsm_product,fixed_predictable,greedy_kelly,400,400.0,-5.028618574142456,[0.05 0.95]
0.5352631578947369,100,0.0,uinnsm_product,fixed_predictable,greedy_kelly,400,400.0,-47.70313477516174,[0.005 0.995]
0.5352631578947369,500,0.0,uinnsm_product,fixed_predictable,greedy_kelly,400,400.0,-239.30766034126282,[0.001 0.999]
0.5352631578947369,1,0.0,uinnsm_product,agrapa,round_robin,400,400.0,-0.07631373405456543,[0.5 0.5]
0.5352631578947369,3,0.0,uinnsm_product,agrapa,round_robin,400,400.0,-0.2294926643371582,[0.5 0.5]
